id,prompt_name,input,target
94,summarization,"Give me a summary of the paragraph in your own words and it should be short

Context:
Recreational drug use is the use of one or more psychoactive drugs to induce an altered state of consciousness either for pleasure or for some other casual purpose or pastime. When a psychoactive drug enters the user's body, it induces an intoxicating effect. Generally, recreational drugs are divided into three categories: depressants (drugs that induce a feeling of relaxation and calmness), stimulants (drugs that induce a sense of energy and alertness), and hallucinogens (drugs that induce perceptual distortions such as hallucination).

In popular practice, recreational drug use generally is a tolerated social behaviour, rather than perceived as the medical condition of self-medication. However, drug use and drug addiction are severely stigmatized everywhere in the world. Many people also use prescribed and controlled depressants such as opioids, as well as opiates and benzodiazepines. What controlled substances are considered generally unlawful to possess varies by country, but usually includes cannabis, cocaine, opioids, MDMA, amphetamine, methamphetamine, psychedelics, benzodiazepines, and barbiturates. As of 2015, it is estimated that about 5% of people worldwide aged 15 to 65 (158 million to 351 million) had used controlled drugs at least once.

Common recreational drugs include caffeine, commonly found in coffee, tea, soft drinks, and chocolate; alcohol, commonly found in beer, wine, cocktails, and distilled spirits; nicotine, commonly found in tobacco, tobacco-based products, and electronic cigarettes; cannabis and hashish (with legality of possession varying inter/intra-nationally); and the controlled substances listed as controlled drugs in the Single Convention on Narcotic Drugs (1961) and the Convention on Psychotropic Substances (1971) of the United Nations (UN). Since the early 2000s, the European Union (EU) has developed several comprehensive and multidisciplinary strategies as part of its drug policy in order to prevent the diffusion of recreational drug use and abuse among the European population and raise public awareness on the adverse effects of drugs among all member states of the European Union, as well as conjoined efforts with European law enforcement agencies, such as the Europol and EMCDDA, in order to counter organized crime and illegal drug trade in Europe.","Recreational drug use refers to using certain drugs for enjoyment or leisure purposes instead of for medicinal reasons. Some common recreational drugs include caffeine, alcohol, nicotine, marijuana, and synthetic drugs like ecstasy. While many countries consider recreational drug use legal, there are still laws surrounding their consumption and distribution. The EU has implemented various policies aimed at reducing recreational drug use and addressing issues related to drug trafficking within its borders.

People often take recreational drugs because they want to experience feelings of euphoria, increased energy levels, or enhanced sensory perception. However, these drugs can have serious side effects, including dependence, withdrawal symptoms, impaired judgment and motor skills, and even death. Additionally, recreational drug use can lead to legal consequences, financial problems, strained relationships, and health issues such as mental illness, organ damage, and overdose. Despite these risks, many individuals continue to engage in recreational drug use due to peer pressure, stress relief, or simply for the thrill of it. Overall, recreational drug use poses significant dangers to both individual users and society as a whole."
95,closed_qa,"Given a reference tax about a footballer, tell me when they were born, what is their nationalities and which years they won the FIFA World cup.

Context:
Lionel Andrés Messi[note 1] (Spanish pronunciation: [ljoˈnel anˈdɾes ˈmesi] (listen); born 24 June 1987), also known as Leo Messi, is an Argentine professional footballer who plays as a forward for Ligue 1 club Paris Saint-Germain and captains the Argentina national team. Widely regarded as one of the greatest players of all time, Messi has won a record seven Ballon d'Or awards[note 2] and a record six European Golden Shoes, and in 2020 he was named to the Ballon d'Or Dream Team. Until leaving the club in 2021, he had spent his entire professional career with Barcelona, where he won a club-record 34 trophies, including 10 La Liga titles, seven Copa del Rey titles and four UEFA Champions Leagues. With his country, he won the 2021 Copa América and the 2022 FIFA World Cup. A prolific goalscorer and creative playmaker, Messi holds the records for most goals in La Liga (474), most hat-tricks in La Liga (36) and the UEFA Champions League (eight), and most assists in La Liga (192) and the Copa América (17). He also has the most international goals by a South American male (102). Messi has scored over 800 senior career goals for club and country, and has the most goals by a player for a single club (672).","Lionel Andrés Messi, also known as Leo Messi, was born 24 June 1987. He is an Argentine professional footballer. In 2022, He won 2022 FIFA World Cup with his country."
96,closed_qa,"here is a blurb about byte pair encoding for encryption, what benefits does this concept have besides compression?

Context:
Byte pair encoding (BPE) or digram coding is a simple and robust form of data compression in which the most common pair of contiguous bytes of data in a sequence are replaced with a byte that does not occur within the sequence. A lookup table of the replacements is required to rebuild the original data. The algorithm was first described publicly by Philip Gage in a February 1994 article ""A New Algorithm for Data Compression"" in the C Users Journal.

A variant of the technique has shown to be useful in several natural language processing (NLP) domains, for applications such as tokenisation, as seen in Google's SentencePiece and OpenAI's GPT-3. Here, the goal is not data compression, but tokenisation of text in a given language to produce a variable sequence of terms from a fixed-size vocabulary of tokens. Typically, most words will be encoded as a single token, while rare words will be encoded as a sequence of a few tokens, where these tokens represent meaningful word parts. This translation of text into tokens can be found by variants of byte pair encoding, such as subword units.

Byte pair encoding lends itself to NLP tasks due to its simplicity and speed; BPE is suitably effective for the tokenisation of terms, does not require large computational overheads, and remains consistent, making it reliable.",An alternate use for byte pair encoding besides compression would be tokenization.  Tokenization can be used in Natural Language Processing to encode tokens of words for simplicity and speed in NLP tasks.
97,closed_qa,"Which record label created Vinyl

Context:
The LP (from ""long playing"" or ""long play"") is an analog sound storage medium, a phonograph record format characterized by: a speed of 33+1⁄3 rpm; a 12- or 10-inch (30- or 25-cm) diameter; use of the ""microgroove"" groove specification; and a vinyl (a copolymer of vinyl chloride acetate) composition disk. Introduced by Columbia in 1948, it was soon adopted as a new standard by the entire record industry. Apart from a few relatively minor refinements and the important later addition of stereophonic sound, it remained the standard format for record albums (during a period in popular music known as the album era) until its gradual replacement from the 1980s to the early 2000s, first by cassettes, then by compact discs, and finally by digital music distribution.",Vinyl was introduced by Columbia in 1948
98,general_qa,What are 3 things to consider when picking a mountain to ski at?,"Here are 3 things you should consider when picking a mountain visit: 
* Skill level - some mountains have runs that are better suited toward beginners or experts.
* Conditions - some mountains might have gotten better or worse snow throughout the season. Weather can vary widely as well on any given day, so be sure to check ahead of time. 
* Budget - the prices of ski lift tickets and ski gear can vary widely, check to see if each mountain fits your criteria to have a good day on the slopes."
99,general_qa,"Extract the names of persons and countries in two different lists separated by commas: ""Sunday’s blast has echoes of the car bombing that killed Darya Dugina, the daughter of influential ultra-nationalist philosopher Alexander Dugan in August 2022. Alexander Dugan is credited with being the architect, or “spiritual guide,” to Russia’s invasion of Ukraine. Dugina and Tatarsky moved in the same circles, and they had been photographed multiple times together""","Persons: Darya Dugina, Alexander Dugan, Tatarsky
Countries: Russia, Ukraine"
100,classification,"Identify which instrument is string or percussion: Davul, Begena","Begena is string, Davul is percission."
101,closed_qa,"When and where was the field of AI officially born?

Context:
Dartmouth Workshop 1956: the birth of AI
The Dartmouth Workshop of 1956 was organized by Marvin Minsky, John McCarthy and two senior scientists: Claude Shannon and Nathan Rochester of IBM. The proposal for the conference included this assertion: ""every aspect of learning or any other feature of intelligence can be so precisely described that a machine can be made to simulate it"". The participants included Ray Solomonoff, Oliver Selfridge, Trenchard More, Arthur Samuel, Allen Newell and Herbert A. Simon, all of whom would create important programs during the first decades of AI research. At the workshop Newell and Simon debuted the ""Logic Theorist"" and McCarthy persuaded the attendees to accept ""Artificial Intelligence"" as the name of the field. The 1956 Dartmouth workshop was the moment that AI gained its name, its mission, its first success and its major players, and is widely considered the birth of AI. The term ""Artificial Intelligence"" was chosen by McCarthy to avoid associations with cybernetics and connections with the influential cyberneticist Norbert Wiener.",The field of AI was officially born in 1956 during a workshop organised at Dartmouth College
102,closed_qa,"Given this paragraph about the sport of triathlon, what are the individual sports make up a triathlon

Context:
A triathlon is an endurance multisport race consisting of swimming, cycling, and running over various distances. Triathletes compete for fastest overall completion time, racing each segment sequentially with the time transitioning between the disciplines included","Triathlon is a multi-sport discipline consisting of three sports performed back to back without rest. An event is made up of swimming, followed by cycling and then running. Athletes transition between the individual sports as quickly as possible, with the winner completing the course in the fastest time."
103,classification,"Classify each of the following as either a country or a city: Sweden, France, Paris, Bali, Rotterdam, Seville, India, San Fransisco, Amritsar, Portugal","Countries: Sweden, France, India, Portugal
Cities: Paris, Bali, Rotterdam,Seville,San Fransisco, Amritsar"
104,open_qa,"Fissures, vents, and plugs are all associated with which geological feature?",Volcanos.
105,summarization,"Please share some important points to remember for Oscar awards from the given text

Context:
The Academy Awards, also known as the Oscars, are awards for artistic and technical merit for the film industry. They are presented annually by the Academy of Motion Picture Arts and Sciences (AMPAS), in recognition of excellence in cinematic achievements as assessed by the Academy's voting membership. The Academy Awards are regarded by many as the most prestigious, significant awards in the entertainment industry in the United States and worldwide. The Oscar statuette depicts a knight rendered in the Art Deco style.","1.	The Oscars, usually referred to as the Academy Awards, are prizes given to filmmakers for outstanding artistic and technical achievement.
2.	The Academy of Motion Picture Arts and Sciences (AMPAS) bestows them annually in appreciation of outstanding contributions to cinema as judged by the Academy's voting membership.
3.	Many people consider the Academy Awards to be the most prestigious and important honours in the American and international entertainment industries.
4.	The Oscar trophy has an Art Deco-styled rendering of a knight."
106,brainstorming,Give me a list of basic ingredients for baking cookies,"To bake cookies you will need flour, sugar, eggs, milk, butter, baking powder, and if you want; you can add chocolate chips, cinnamon, walnuts, or macadamia nuts.  By combining the ingredients you will form a soft dough that you can scoop onto a baking sheet and bake in the oven until cooked thoroughly through."
107,information_extraction,"Extract a list of all of the communties and counties mentioned in this article about SH 115.

Context:
SH 115 begins at an intersection with Interstate 20 and Farm to Market Road 1927 in Pyote. The route travels north along the eastern edge of town and through Far West Texas oil fields before reaching Wink. The route then turns northeast, next reaching Kermit. The route travels through downtown Kermit, passing the Winkler County Courthouse. The route continues to the northeast, crossing oil fields of Winkler and Andrews Counties, before reaching Andrews. The route travels through Andrews, intersecting U.S. Route 385. The route continues northeast, crossing through the intersection of Andrews, Gaines, Martin, and Dawson Counties before reaching its terminus at SH 349 at the unincorporated community of Patricia, Texas.","Pyote, Wink, Kermit, Winkler, Andrews, Gaines, Martin, Dawson, Patricia"
108,general_qa,Why do people like cats?,"Cats are very popular pets. Many people have cats. In fact, some will argue that cats are a better pet than a dog. Cats often bond with their favorite human and provide companionship and love. When a cat purrs, it releases endorphins in the cat, and that can also help calm a human and help them release endorphins, too. Cats are independent and sometimes aloof, which may be a deterrent to humans who haven't been around cats much, but they generally warm up and will be a great friend."
109,brainstorming,Who are the top 5 basketball players of all time?,"The top 5 basketball players of all time will differ in opinion, depending on who you are talking to and in what region. But, a common list includes Michael Jordan, Lebron James, Kobe Bryant, Kareem Abdul Jabbar and Magic Johnson. Other players that are often mentioned in the conversation are Larry Bird, Bill Russel and Julius Erving."
110,open_qa,"which weighs more, cold or hot water?",Cold water weighs more than hot water
111,closed_qa,"What record label did 101 Damnations go through?

Context:
101 Damnations is the debut studio album by English rock band Carter the Unstoppable Sex Machine, released on 15 January 1990 through Big Cat Records. After playing in different bands, James Robert ""Jim Bob"" Morrison and Les ""Fruitbat"" Carter formed Bob and played their first show in August 1987, before changing the name to Carter the Unstoppable Sex Machine. Over the next year, they played various shows across London before signing to Big Cat; with shows further north of the city in early 1989, a fanbase started building. The duo recorded their debut album with producer Simon Painter at Important Notice Studios, which was a garage on Painter's property, in Mitcham, South London. 101 Damnations is a punk rock and glam rock album that merged the styles of David Bowie and Pet Shop Boys, alongside loud guitars, drum machines and samples taken from films and TV shows.","101 Damnations was released on January 15, 1990 through Big Cat Records."
112,closed_qa,"When and where was Nero born?

Context:
Nero Claudius Caesar Augustus Germanicus (/ˈnɪəroʊ/ NEER-oh; born Lucius Domitius Ahenobarbus; 15 December AD 37 – 9 June AD 68), was the fifth Roman emperor and final emperor of the Julio-Claudian dynasty, reigning from AD 54 until his death in AD 68. He was adopted by the Roman emperor Claudius at the age of 13 and succeeded him on the throne. Nero was popular with the members of his Praetorian Guard and lower-class commoners in Rome and its provinces, but he was deeply resented by the Roman aristocracy. Most contemporary sources describe him as tyrannical, self-indulgent, and debauched. After being declared a public enemy by the Roman Senate, he committed suicide at age 30.

Nero was born at Antium in AD 37, the son of Gnaeus Domitius Ahenobarbus and Agrippina the Younger, a great-granddaughter of the emperor Augustus. When Nero was two years old, his father died. His mother married the emperor Claudius, who eventually adopted Nero as his heir; when Claudius died in AD 54, Nero became emperor with the support of the Praetorian Guard and the Senate. In the early years of his reign Nero was advised and guided by his mother Agrippina, his tutor Seneca the Younger, and his praetorian prefect Sextus Afranius Burrus, but he soon sought to rule independently and to rid himself of restraining influences. His power struggle with his mother was eventually resolved when he had her murdered. Roman sources also implicate Nero in the deaths of his wife Claudia Octavia – supposedly so that he could marry Poppaea Sabina – and of his step brother Britannicus.

Nero's practical contributions to Rome's governance focused on diplomacy, trade, and culture. He ordered the construction of amphitheaters, and promoted athletic games and contests. He also made public appearances as an actor, poet, musician, and charioteer, which scandalised his aristocratic contemporaries as these occupations were usually the domain of slaves, public entertainers and infamous persons. The provision of such entertainments made Nero popular among lower-class citizens, but his performances undermined the Imperial dignity. The costs involved were borne by local elites either directly or through taxation, and were much resented.

During Nero's reign, the general Corbulo fought the Roman–Parthian War of 58–63, and made peace with the hostile Parthian Empire. The Roman general Suetonius Paulinus quashed a major revolt in Britain led by the Iceni's queen Boudica. The Bosporan Kingdom was briefly annexed to the empire, and the First Jewish–Roman War began. When the Roman senator Vindex rebelled, with support from the eventual Roman emperor Galba, Nero was declared a public enemy and condemned to death in absentia. He fled Rome, and on 9 June AD 68 he committed suicide. His death sparked a brief period of civil war known as the Year of the Four Emperors.

Most Roman sources offer overwhelmingly negative assessments of his personality and reign. The historian Tacitus claims the Roman people thought him compulsive and corrupt. Suetonius tells that many Romans believed that the Great Fire of Rome was instigated by Nero to clear land for his planned ""Golden House"". Tacitus claims that Nero seized Christians as scapegoats for the fire and had them burned alive, seemingly motivated not by public justice but by personal cruelty. Some modern historians question the reliability of the ancient sources on Nero's tyrannical acts, considering his popularity among the Roman commoners. In the eastern provinces of the Empire, a popular legend arose that Nero had not died and would return. After his death, at least three leaders of short-lived, failed rebellions presented themselves as ""Nero reborn"" in order to gain popular support.

Early life
Nero was born Lucius Domitius Ahenobarbus on 15 December 37 AD in Antium (modern Anzio).: 87  He was an only-child, the son of the politician Gnaeus Domitius Ahenobarbus and Agrippina the Younger. His mother Agrippina was the sister of the third Roman emperor Caligula.: 5  Nero was also the great-great-grandson of former emperor Augustus (descended from Augustus' only daughter, Julia).: 2 

The ancient biographer Suetonius, who was critical of Nero's ancestors, wrote that emperor Augustus had reproached Nero's grandfather for his unseemly enjoyment of violent gladiator games. According to Jürgen Malitz, Suetonius tells that Nero's father was known to be ""irascible and brutal"", and that both ""enjoyed chariot races and theater performances to a degree not befitting their position"".: 3  Suetonius also mentions that when Nero's father Domitius was congratulated by his friends for the birth of his son, he replied that any child born to him and Agrippina would have a detestable nature and become a public danger.

Domitius died in 40 AD. A few years before his father's death, his father was involved in a serious political scandal.: 3  His mother and his two surviving sisters, Agrippina and Julia Livilla, were exiled to a remote island in the Mediterranean Sea.: 4  His mother was said to have been exiled for plotting to overthrow the emperor Caligula. Nero's inheritance was taken from him, and he was sent to live with his paternal aunt Domitia Lepida the Younger, the mother of later emperor Claudius's third wife, Messalina.: 11 


An aureus of Nero and his mother, c. 54. Caption: NERONIS CAES MATER AGRIPP. AVG. DIVI CLAVD. / NERONI CLAVD. DIVI F. CAES. AVG. GERM. IMP. TR. P. – EX SC
After Caligula's death, Claudius became the new Roman Emperor. Nero's mother married Claudius in 49 AD, becoming his fourth wife. By February, 49 AD, his mother had persuaded Claudius to adopt her son Nero.

After Nero's adoption by the emperor, ""Claudius"" became part of his name: Nero Claudius Caesar Drusus Germanicus. Claudius had gold coins issued to mark the adoption.: 119  Classics professor Josiah Osgood has written that ""the coins, through their distribution and imagery alike, showed that a new Leader was in the making."": 231  However, David Shotter noted that, despite events in Rome, Nero's step-brother Britannicus was more prominent in provincial coinages during the early 50s.: 52 

Bust of Nero, National Museum in Oslo
Nero formally entered public life as an adult in 51 AD at approximately 14 years old.: 51  When he turned 16, Nero married Claudius' daughter (his step-sister), Claudia Octavia. Between the years 51 AD and 53 AD, he gave several speeches on behalf of various communities, including the Ilians; the Apameans (requesting a five-year tax reprieve after an earthquake); and the northern colony of Bologna, after their settlement had suffered a devastating fire.: 231 

Claudius died in 54 AD; many ancient historians claim that he was poisoned by Agrippina. Shotter has written that ""Claudius' death in 54 AD has usually been regarded as an event hastened by Agrippina due to signs that Claudius was showing a renewed affection for his natural son"". He also notes that among ancient sources, the Roman historian Josephus was uniquely reserved in describing the poisoning as a rumor.: 53 

Contemporary sources differ in their accounts of the poisoning. Tacitus says that the poison-maker Locusta prepared the toxin, which was served to the Emperor by his servant Halotus. Tacitus also writes that Agrippina arranged for Claudius' doctor Xenophon to administer poison, in the event that the Emperor survived.: 53  Suetonius differs in some details, but also implicates Halotus and Agrippina. Like Tacitus, Cassius Dio writes that the poison was prepared by Locusta, but in Dio's account it is administered by Agrippina instead of Halotus. In Apocolocyntosis, Seneca the Younger does not mention mushrooms at all.: 54  Agrippina's involvement in Claudius' death is not accepted by all modern scholars.: 589 

Before Claudius' death, Agrippina had maneuvered to remove Claudius' sons' tutors in order to replace them with tutors that she had selected. She was also able to convince Claudius to replace two prefects of the Praetorian Guard (who were suspected of supporting Claudius' son) with Afranius Burrus (Nero's future guide).: 13  Since Agrippina had replaced the guard officers with men loyal to her, Nero was subsequently able to assume power without incident.: 417","Nero was born at Antium (modern day Anzio, Italy) on December, 15th 37 AD."
113,summarization,"Given the following passage about Theodore Roosevelt, please list the main accomplishments during his presidency.

Context:
Roosevelt assumed the presidency at age 42, and remains the youngest person to become president of the United States. As a leader of the progressive movement he championed his ""Square Deal"" domestic policies. It called for fairness for all citizens, breaking of bad trusts, regulation of railroads, and pure food and drugs. Roosevelt prioritized conservation and established national parks, forests, and monuments to preserve the nation's natural resources. In foreign policy, he focused on Central America, where he began construction of the Panama Canal. Roosevelt expanded the Navy and sent the Great White Fleet on a world tour to project American naval power. His successful efforts to broker the end of the Russo-Japanese War won him the 1906 Nobel Peace Prize, making him the first American to ever win a Nobel Prize. Roosevelt was elected to a full term in 1904 and promoted policies more to the left, despite growing opposition from Republican leaders. During his presidency, he groomed his close ally William Howard Taft to succeed him in the 1908 presidential election.","1) Championed the breaking of bad trusts, railroad regulation, and pure food and drugs
2) Established national parks, forests, and monuments
3) Began construction of the Panama Canal
4) Expanded the navy
5) Brokered the peace treaty of the Russo-Japanese war"
114,open_qa,What is an Oxford comma and why do editors have such strong feelings about their use?,"An Oxford comma is a comma before the last item in a series or list. For example take the following two statements:

I was chased by the fox, the bear and the dog.
I was chased by the fox, the bear, and the dog.

The meaning is the same but the second statement contains an Oxford comma.

Some say the Oxford comma adds clarity to some statements. This is apparent when there can be ambiguity between a list and an appositive. Take the following two example statements:

We went to dinner with our coaches, Chris and Terry.
We went to dinner with our coaches, Chris, and Terry.

The first statement can appear to imply that we went to dinner with two people whose names are Chris and Terry who are both our coaches. There is no such implication that can be extracted from the second statement. The second statement implies we went to dinner with at least 4 people: Chris, Terry, and at least two coaches. This type of ambiguity is what proponents of the Oxford comma latch onto in its defense.

On the other hand, opponents of the Oxford comma claim it should be avoided in favor of rewording sentences when necessary. The sentence:

We went to dinner with our coaches, Chris, and Terry.

Can easily be reworded as:

We went to dinner with Chris and Terry, as well as our coaches.

The ""as well as"" language is claimed to be more clear than the Oxford comma albeit less concise. Editors who oppose the Oxford comma typically privilege clarity over conciseness."
115,open_qa,Name three famous movies about sports.,"Three famous movies about sports are Remember the Titans, Glory Road, and Coach Carter."
116,open_qa,What is Palmitic acid?,"Palmitic acid (hexadecanoic acid in IUPAC nomenclature) is a fatty acid with a 16-carbon chain. It is the most common saturated fatty acid found in animals, plants and microorganisms. Its chemical formula is CH3(CH2)14COOH, and its C:D (the total number of carbon atoms to the number of carbon–carbon double bonds) is 16:0. It is a major component of the oil from the fruit of oil palms (palm oil), making up to 44% of total fats. Meats, cheeses, butter, and other dairy products also contain palmitic acid, amounting to 50–60% of total fats. Palmitates are the salts and esters of palmitic acid. The palmitate anion is the observed form of palmitic acid at physiologic pH (7.4)."
117,classification,"Which of these animals can be pets? Wolf, dog, rabbit, squirrel, cat, lion.","While most animals can be domesticated, dogs, rabbits and cats are common pets."
118,open_qa,Which TV Show is about a zip code in Beverly Hills?,90210
119,summarization,"Based on the reference text, provide a bulleted list summarizing Newton's three laws of motion

Context:
First
Translated from the Latin, Newton's first law reads,

Every body continues in its state of rest, or of uniform motion in a straight line, unless it is compelled to change that state by forces impressed upon it.: 114 
Newton's first law expresses the principle of inertia: the natural behavior of a body is to move in a straight line at constant speed. In the absence of outside influences, a body's motion preserves the status quo.

The modern understanding of Newton's first law is that no inertial observer is privileged over any other. The concept of an inertial observer makes quantitative the everyday idea of feeling no effects of motion. For example, a person standing on the ground watching a train go past is an inertial observer. If the observer on the ground sees the train moving smoothly in a straight line at a constant speed, then a passenger sitting on the train will also be an inertial observer: the train passenger feels no motion. The principle expressed by Newton's first law is that there is no way to say which inertial observer is ""really"" moving and which is ""really"" standing still. One observer's state of rest is another observer's state of uniform motion in a straight line, and no experiment can deem either point of view to be correct or incorrect. There is no absolute standard of rest.[note 4]

Second
The change of motion of an object is proportional to the force impressed; and is made in the direction of the straight line in which the force is impressed.: 114 
By ""motion"", Newton meant the quantity now called momentum, which depends upon the amount of matter contained in a body, the speed at which that body is moving, and the direction in which it is moving. In modern notation, the momentum of a body is the product of its mass and its velocity:

Newton's second law, in modern form, states that the time derivative of the momentum is the force:
If the mass m does not change with time, then the derivative acts only upon the velocity, and so the force equals the product of the mass and the time derivative of the velocity, which is the acceleration:
As the acceleration is the second derivative of position with respect to time, this can also be written.

The forces acting on a body add as vectors, and so the total force on a body depends upon both the magnitudes and the directions of the individual forces. When the net force on a body is equal to zero, then by Newton's second law, the body does not accelerate, and it is said to be in mechanical equilibrium. A state of mechanical equilibrium is stable if, when the position of the body is changed slightly, the body remains near that equilibrium. Otherwise, the equilibrium is unstable.

A common visual representation of forces acting in concert is the free body diagram, which schematically portrays a body of interest and the forces applied to it by outside influences. For example, a free body diagram of a block sitting upon an inclined plane can illustrate the combination of gravitational force, ""normal"" force, friction, and string tension.[note 5]

Newton's second law is sometimes presented as a definition of force, i.e., a force is that which exists when an inertial observer sees a body accelerating. In order for this to be more than a tautology — acceleration implies force, force implies acceleration — some other statement about force must also be made. For example, an equation detailing the force might be specified, like Newton's law of universal gravitation. By inserting such an expression for 
 into Newton's second law, an equation with predictive power can be written.[note 6] Newton's second law has also been regarded as setting out a research program for physics, establishing that important goals of the subject are to identify the forces present in nature and to catalogue the constituents of matter.[note 7]

Third
To every action, there is always opposed an equal reaction; or, the mutual actions of two bodies upon each other are always equal, and directed to contrary parts.: 116 

Overly brief paraphrases of the third law, like ""action equals reaction"" might have caused confusion among generations of students: the ""action"" and ""reaction"" apply to different bodies. For example, consider a book at rest on a table. The Earth's gravity pulls down upon the book. The ""reaction"" to that ""action"" is not the support force from the table holding up the book, but the gravitational pull of the book acting on the Earth.[note 8]

Newton's third law relates to a more fundamental principle, the conservation of momentum. The latter remains true even in cases where Newton's statement does not, for instance when force fields as well as material bodies carry momentum, and when momentum is defined properly, in quantum mechanics as well.[note 9]
By Newton's second law, the first term is the total force upon the first body, and the second term is the total force upon the second body. If the two bodies are isolated from outside influences, the only force upon the first body can be that from the second, and vice versa. By Newton's third law, these forces have equal magnitude but opposite direction, so they cancel when added, and 
→{\vec {p}} is constant. Alternatively, if 
→{\vec {p}} is known to be constant, it follows that the forces have equal magnitude and opposite direction.","The following is a summary of Newton's three laws of motion:
1. First Law: A body remains at rest, or in motion at constant speed, unless acted upon by a force.
2. Second Law: The change of motion of an object is proportional to the force impressed on the object.
3. Third Law: To every action, there is an equal and opposite reaction."
