id,prompt_name,input,target,source
237,given_a_list_of_category_what_does_the_title_belong_to,"""Leonia (plant)"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Plant,dbpedia_14
238,given_a_choice_of_categories ,"Dove River (Tasman) -  The Dove River is a river in the Tasman Region of New Zealand. It arises in hills between the Wai-iti River and Motueka River and flows north-west into the Motueka near the locality of Woodstock. The river is named for the native pigeons once found in the forests around the river.Brown trout can be found in the lower reaches of the river. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",NaturalPlace,dbpedia_14
239,given_list_what_category_does_the_paragraph_belong_to,"Oscar Peterson et Joe Pass à Salle Pleyel is a 1975 (see 1975 in music) live album by Oscar Peterson featuring Joe Pass. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Album,dbpedia_14
240,reply_with_emoation_label,i feel super good. What is the emotion expressed in this message?,joy,emotion
241,answer_question_with_emotion_label,i am trying to work on finding the joy in the simple thing that god is finding joy in my obedience to him even if it doesn t feel very joyful in the way that i am used to. How will you feel about the message?,joy,emotion
242,select_emotion_label_from_list,"'Given the message: i feel like im gonna be so greedy with him cuz i just love him so much. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",anger,emotion
243,choose_the_best_emotion_label,i didn t feel like getting shaken down by the tsa quite yet so i pulled off to the side at creative croissants for a lunch. The emotion expressed for the message is,fear,emotion
244,choose_the_best_emotion_label,i feel very relaxed playing with carl clarke says. The emotion expressed for the message is,joy,emotion
245,predict_the_best_emotion_label,i forget that im supposed to be sad about being single or stressed about work and just smile and feel peaceful. What emotion does the writer express for the message?,joy,emotion
246,select_emotion_label_from_list,"'Given the message: i am sure the vast majority of decent working class people feel insulted about being derided as unable to be respectful towards referees and are the parents who watch their child s match shouting abuse and swearing etc. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",anger,emotion
247,predict_the_best_emotion_label,i feel like i am abandoning him in a way but he is so supportive of the move. What emotion does the writer express for the message?,love,emotion
248,answer_question_with_emotion_label,i expect and hope the greater id feel disappointed. How will you feel about the message?,sadness,emotion
249,choose_the_best_emotion_label,i feel a little pained but that will probably pass the last illusions of childhood. The emotion expressed for the message is,sadness,emotion
250,predict_the_best_emotion_label,i do have good days and bad days but the bad days are awful resulting in constant trips to the bathroom a lot of pain bloat and discomfort lots of blood and just feeling completely exhausted and rundown. What emotion does the writer express for the message?,sadness,emotion
251,answer_with_class_label,What emotion does the following message express? i know intellectually that it s not true but i feel entirely isolated,sadness,emotion
252,answer_with_class_label,What emotion does the following message express? i had a feeling going into this book that its a little too well loved to be orthodox,joy,emotion
253,select_emotion_label_from_list,"'Given the message: i feel hesitant to share something i know and have experienced personally that can offer hope amp eternal life. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",fear,emotion
254,predict_the_best_emotion_label,i feel so regretful for things i cannot remember because i was so drunk. What emotion does the writer express for the message?,sadness,emotion
255,reply_with_emoation_label,i feel bashful under his teasing scrutiny. What is the emotion expressed in this message?,fear,emotion
256,answer_with_class_label,What emotion does the following message express? i feel a remembrance of the strange by justin aryiku falls into the latter category,fear,emotion
257,answer_with_class_label,What emotion does the following message express? i was feeling bad over it with every passing minute,sadness,emotion
258,predict_the_best_emotion_label,i feel more content with what i have achieved and i know if i don t write today there ll still be a tomorrow. What emotion does the writer express for the message?,joy,emotion
259,reply_with_emoation_label,i feel writing to sell to pander to popular taste just to make money is a sucker s game. What is the emotion expressed in this message?,joy,emotion
260,answer_question_with_emotion_label,ive slowed down i take time to listen to my child and be in the moment and not feel like i need to immediately update my status on fb about the cute thing she did. How will you feel about the message?,joy,emotion
261,answer_question_with_emotion_label,i had it in my head as it relates to the workplace because i had just been irritable to someone a tiny bit lower in status than myself in response to someone who is higher than me making me feel momentarily pressured. How will you feel about the message?,fear,emotion
262,select_emotion_label_from_list,"'Given the message: i feel accepted there said panorma who is from indonesia. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",love,emotion
263,choose_the_best_emotion_label,i feel guilty to my family my friends who made the introduction for me to that job and somehow i even feel guilty to my boss even though he fooled and lied to me. The emotion expressed for the message is,sadness,emotion
264,answer_with_class_label,What emotion does the following message express? i was using it to vent out ugly feelings and be vicious and nasty rather then deal with them like an adult,anger,emotion
265,select_emotion_label_from_list,"'Given the message: i thought that was the end of it but a few minutes ago i got off the couch and felt so hot and sore and soft yknow when you have a fever how your body just feels really tender. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",love,emotion
266,reply_with_emoation_label,i don t want to tell people how my first was with you and how you made me feel i don t want to think that you re the most gorgeous guy i ve ever seen and i love how other people disagree because i don t want them to see how truly wonderful you are to me. What is the emotion expressed in this message?,joy,emotion
267,answer_question_with_emotion_label,i feel so sorry for californians. How will you feel about the message?,sadness,emotion
268,reply_with_emoation_label,i didnt even have time to feel jealous i was so busy pinning her pictures and writing down a href http nanashi. What is the emotion expressed in this message?,anger,emotion
269,select_emotion_label_from_list,"'Given the message: i feel it is my solemn duty to share this divine knowledge of mine in order that others may benefit from it s truth and beauty and render their world just a tad closer to thearchitecturality that utopian perfectly set garage society to which we all strive. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
270,choose_the_best_emotion_label,i point these things out so as to make clear that i went into this film with the best intentions but left feeling irritated confused and wore out. The emotion expressed for the message is,anger,emotion
271,reply_with_emoation_label,i feel so dirty so unamerican so french. What is the emotion expressed in this message?,sadness,emotion
272,answer_question_with_emotion_label,i feel exceptionally lucky to visit suzanna whose life here is pretty damn idyllic at least from the perspective of a vacationer breezing in for a week. How will you feel about the message?,joy,emotion
273,answer_with_class_label,What emotion does the following message express? i have been feeling is any indication on this childs personality then i am petrified,fear,emotion
274,reply_with_emoation_label,i am feeling emotional about something or other positive or otherwise. What is the emotion expressed in this message?,sadness,emotion
275,choose_the_best_emotion_label,i have also learned it takes a lot of effort and positive thinking for me not to break down in tears over feeling exhausted and guilty for not being a better mom. The emotion expressed for the message is,sadness,emotion
276,choose_the_best_emotion_label,i just focus on my sermon itself and think about all of the research and writing and practicing that lies ahead of me i feel burdened. The emotion expressed for the message is,sadness,emotion
277,answer_with_class_label,What emotion does the following message express? ive never owned a mac have always used microsoft and just feel disillusioned with the way theyve managed this roll out all the glitches things not working and overall that vista has been out for months and it is only now that it is starting to become stable thanks to update after update,sadness,emotion
278,answer_with_class_label,What emotion does the following message express? i have the dried bladders all ready for a day im feeling brave,joy,emotion
279,reply_with_emoation_label,i starred into susan s gaping cum filled ring i could feel my own cock hardening in the vain hope of fucking this goddess myself but that would have to wait another day. What is the emotion expressed in this message?,sadness,emotion
280,predict_the_best_emotion_label,i have given said friend space distance talked to friend about problems given friend more space and now i am left with a sour friendship that will never be what it was and a feeling of being ignored. What emotion does the writer express for the message?,sadness,emotion
281,answer_question_with_emotion_label,i think what i m going to do is care less about anything that doesn t matter and won t make me feel successful in life. How will you feel about the message?,joy,emotion
282,answer_question_with_emotion_label,i feel sad and discouraged. How will you feel about the message?,sadness,emotion
283,answer_question_with_emotion_label,im feeling very petty right now. How will you feel about the message?,anger,emotion
284,select_emotion_label_from_list,"'Given the message: i feel like i dont have anything worthwhile to blog about so im continuing to blog about things that i used to when i wasnt married. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
285,predict_the_best_emotion_label,i feel so vulnerable and yet so protective over her. What emotion does the writer express for the message?,fear,emotion
286,answer_with_class_label,What emotion does the following message express? i had pocket qq and was feeling pretty confident lol,joy,emotion
287,answer_question_with_emotion_label,i am planning for at the beginning of this year and feeling only a little smug about it. How will you feel about the message?,joy,emotion
288,answer_question_with_emotion_label,i feel ok and go out into the world to work buy food or just go for a walk. How will you feel about the message?,joy,emotion
289,reply_with_emoation_label,i want to exhibit all new pieces which is kinda making things a bit more stressful but i know id feel somewhat dissatisfied about showing old work. What is the emotion expressed in this message?,anger,emotion
290,answer_with_class_label,What emotion does the following message express? i feel very blessed to have a new team of doctors that are by my side and listen,love,emotion
291,predict_the_best_emotion_label,i feel like things are getting a little overwhelming a few spritz of this toner really helps calm and soothe me. What emotion does the writer express for the message?,joy,emotion
292,predict_the_best_emotion_label,i sigh and say im tired and feeling very needy. What emotion does the writer express for the message?,sadness,emotion
293,reply_with_emoation_label,i can feel that the two girls are shocked with what i m saying. What is the emotion expressed in this message?,surprise,emotion
294,select_emotion_label_from_list,"'Given the message: i don t want anyone to feel inhibited if their bodies are not typical ballet bodies. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",fear,emotion
295,answer_question_with_emotion_label,i was feeling as if i am in the lap of the divine mother and she is holding me in her soft and tender arms. How will you feel about the message?,joy,emotion
296,choose_the_best_emotion_label,i was yelling to the group in front and not getting an answer and getting increasingly concerned and feeling increasingly frustrated with those lagging behind despite repeated explanations and pleas from me regarding the need to catch up with the advance group. The emotion expressed for the message is,anger,emotion
297,predict_the_best_emotion_label,im already beholding myself not to be indulged into high intensity of feeling homesick but i think i just did. What emotion does the writer express for the message?,sadness,emotion
298,predict_the_best_emotion_label,i feel a bit stressed because it feels like im supposed to do something all the time and that i should be reading now. What emotion does the writer express for the message?,anger,emotion
299,reply_with_emoation_label,i love the way he talks sometimes i feel shy when i was inside him. What is the emotion expressed in this message?,fear,emotion
300,choose_the_best_emotion_label,im typing all of these im blowing my nose and feeling extremely cranky. The emotion expressed for the message is,anger,emotion
301,answer_question_with_emotion_label,a group of youngsters dressed in fads talked foul language on a bus they also insulted the pedestrians on the road and were impolite to the passengers of the bus. How will you feel about the message?,anger,emotion
302,choose_the_best_emotion_label,i just feel that as my reader and loyal subscriber you need to be informed about how great butterfly marketing really is and not be taken for a ride so i can bank some chunky commissions. The emotion expressed for the message is,love,emotion
303,predict_the_best_emotion_label,i feel like its about supporting something that you believe in. What emotion does the writer express for the message?,love,emotion
304,reply_with_emoation_label,i remember feeling surprised and stunned that a writer of the stature and quality of lauren had read one of my books long ago. What is the emotion expressed in this message?,surprise,emotion
305,answer_with_class_label,What emotion does the following message express? i slow a bit to stay with him partly because i am feeling like if i start to win he will just give up and partly because i am afraid that if i push it he will kill himself trying to stay with me,fear,emotion
306,choose_the_best_emotion_label,i sit here tonight i feel anxious. The emotion expressed for the message is,fear,emotion
307,choose_the_best_emotion_label,i like moving with a long lead time and not feeling rushed. The emotion expressed for the message is,anger,emotion
308,select_emotion_label_from_list,"'Given the message: i feel as defeated as i did today i wonder if im doing this parenting thing all wrong. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",sadness,emotion
309,answer_with_class_label,What emotion does the following message express? i feel like being distracted,anger,emotion
310,choose_the_best_emotion_label,i can feel it weighing on me filling my thoughts as i try to do homework or help out at special olympics. The emotion expressed for the message is,joy,emotion
311,choose_the_best_emotion_label,i feel the need to turn to my beloved nations. The emotion expressed for the message is,joy,emotion
312,reply_with_emoation_label,i want to feel like i m important. What is the emotion expressed in this message?,joy,emotion
313,predict_the_best_emotion_label,i feel like this will be an amazing series and will be epic in the movie theater. What emotion does the writer express for the message?,joy,emotion
314,answer_question_with_emotion_label,i feel unsure of my footing. How will you feel about the message?,fear,emotion
315,select_emotion_label_from_list,"'Given the message: i wasnt going to post anything about his death because i made me feel mad and shitty. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",anger,emotion
316,reply_with_emoation_label,i kinda feel like i dont ever want to write again until i can make a character more beloved than harry potter because otherwise what is my story going to be to anyone. What is the emotion expressed in this message?,joy,emotion
317,answer_with_class_label,What emotion does the following message express? im home i can feel how the cold has seeped into my arms and legs,anger,emotion
318,predict_the_best_emotion_label,i didn t feel like doing much chris and i mostly just took too many pictures of unimportant stuff. What emotion does the writer express for the message?,sadness,emotion
319,predict_the_best_emotion_label,i am merely a man who will feel humiliated whenever i am intimidated by you. What emotion does the writer express for the message?,sadness,emotion
320,choose_the_best_emotion_label,i hate that feeling cus thats really bitchy to want someone to break up with their girlfriend so theyd be with you. The emotion expressed for the message is,anger,emotion
321,predict_the_best_emotion_label,i am going to be a little selective about who i let read just for privacys sake but if you can relate to me why you want to read and if i feel your motivations are safe and okay then i will send you an invite. What emotion does the writer express for the message?,joy,emotion
322,reply_with_emoation_label,i feel less valued cause i dont look good. What is the emotion expressed in this message?,joy,emotion
323,reply_with_emoation_label,i i feel as though we were more successful here. What is the emotion expressed in this message?,joy,emotion
324,answer_question_with_emotion_label,while cycling in the country. How will you feel about the message?,fear,emotion
325,predict_the_best_emotion_label,i feel like i cant afford to be afraid to show that i am sometimes weak to allow others to see me as anything less than the strong wife and mom that i feel i am. What emotion does the writer express for the message?,fear,emotion
326,select_emotion_label_from_list,"'Given the message: ill be glad when shes all better cuz keeping ollie from fighting with her while shes feeling playful is quite a job. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
327,select_emotion_label_from_list,"'Given the message: i arrived home hot sweaty and feeling a keen need for the chinese food i d put aside that morning. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
328,reply_with_emoation_label,when i was attacked by a teenage boy and had my wallet stolen. What is the emotion expressed in this message?,fear,emotion
329,select_emotion_label_from_list,"'Given the message: i also wouldnt mind a canon d mark iii if anyone is feeling generous. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
330,choose_the_best_emotion_label,i feel like this leads me to be not as gentle and kind as i should be. The emotion expressed for the message is,love,emotion
331,answer_with_class_label,What emotion does the following message express? i then had my watch from am this morning but was feeling just fine so did an additional hour so my dad could rest a little longer,joy,emotion
332,answer_with_class_label,What emotion does the following message express? i feel neglectful and while at her reception i grazed her arm as i walked by and she pulled me back and said where are you going youre way more imporant than those people but i was stoned and full of champagne and could only tell her she was beautiful and that he seemed nice,sadness,emotion
333,answer_question_with_emotion_label,i was feeling doubtful and sad about the relationship i have with this man. How will you feel about the message?,fear,emotion
334,answer_question_with_emotion_label,i want to feel valued i do and appreciated i do and know the people who love me arent going anywhere even if the nature of the relationship changes. How will you feel about the message?,joy,emotion
335,reply_with_emoation_label,i tell the people closest to me things that i am feeling and its as if they arent surprised because theyd known it all along. What is the emotion expressed in this message?,surprise,emotion
336,answer_with_class_label,What emotion does the following message express? i am feeling like a generous and kind krem ill even show ye how tget the album,joy,emotion
337,answer_with_class_label,What emotion does the following message express? i reckon this is fair enough yes the queen is their monarch but they are so geographically removed from her and her presence that i appreciate that many australians may feel more loyal to their country and own communities than to the queen herself,love,emotion
338,predict_the_best_emotion_label,i only feel irritated by it. What emotion does the writer express for the message?,anger,emotion
339,predict_the_best_emotion_label,i care about someones emotional spiritual and intellectual progress to the point where i feel like i should exert myself in that progress and its important to me that is love. What emotion does the writer express for the message?,joy,emotion
340,select_emotion_label_from_list,"'Given the message: i suppose its only natural to squeeze every half hour out of the last five days to spend the time with family making memories and with friends promising more but it feels like someone elses life in a numb way. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",sadness,emotion
341,answer_question_with_emotion_label,i was a feeling a bit low a few weeks back and i just focused on all the things that werent right in my life at the moment the requests that i had made that hadnt been granted. How will you feel about the message?,sadness,emotion
342,answer_question_with_emotion_label,i feel as if her call was not a sincere apology. How will you feel about the message?,joy,emotion
343,choose_the_best_emotion_label,i definetly need both as i have been feeling quite lethargic. The emotion expressed for the message is,sadness,emotion
344,predict_the_best_emotion_label,im starting to feel like you my faithful reader are my wife or something ie the one i bitch to while everyone else gets to see the better angel of my nature haha. What emotion does the writer express for the message?,love,emotion
345,reply_with_emoation_label,im not going to lie some days i feel uber supportive and other days i feel uber frustrated. What is the emotion expressed in this message?,love,emotion
346,reply_with_emoation_label,i barely even feel like explaining the weird history of shadow dancer the not really console port of the arcade sequel to shinobi even though there was already a console sequel to shinobi thats a totally different game the revenge of shinobi. What is the emotion expressed in this message?,surprise,emotion
347,reply_with_emoation_label,i want to feel affectionate. What is the emotion expressed in this message?,love,emotion
348,reply_with_emoation_label,im skipping floors one and four because theyre two of the most conventional feeling and quite frankly boring maps in the game for me. What is the emotion expressed in this message?,sadness,emotion
349,select_emotion_label_from_list,"'Given the message: i was reading through my old messages from knight and feeling very sentimental so i texted him back. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",sadness,emotion
350,choose_the_best_emotion_label,i suppose most of my writing emerges out of some feeling of emotional urgency so there is usually a sense of darkness. The emotion expressed for the message is,sadness,emotion
351,choose_the_best_emotion_label,i feel crazily indecisive impulsive just in a. The emotion expressed for the message is,fear,emotion
352,choose_the_best_emotion_label,i am in no way complaining or whining or feeling ungrateful. The emotion expressed for the message is,sadness,emotion
353,answer_question_with_emotion_label,i feel glad to be teaching nursery children who have special needs and know that the study of art has better helped me to use art in the curriculum to make lessons more enjoyable and interesting for the pupils. How will you feel about the message?,joy,emotion
354,reply_with_emoation_label,i do my best at making sure my husband feels loved important and cared for with my whole heart. What is the emotion expressed in this message?,love,emotion
355,predict_the_best_emotion_label,i did feel reluctant to keep on going and drew focalors sigil with a black opium incense stick on a wall by grabbing the wooden part and pulling the incense part back slightly and allowing it to smack to wall leaving a black powder line and meditated. What emotion does the writer express for the message?,fear,emotion
356,answer_question_with_emotion_label,i was feeling pretty gloomy when i started writing this it s that dreaded time of year of course i burnt the nd set of cake pops that i was baking and i just lost a game of monopoly that game sucks. How will you feel about the message?,sadness,emotion
357,predict_the_best_emotion_label,i also feel that seeing how the body reacts is an important step into changing the behavior. What emotion does the writer express for the message?,joy,emotion
358,answer_question_with_emotion_label,i feel lonely i remember my moms saying. How will you feel about the message?,sadness,emotion
359,answer_question_with_emotion_label,im so full of life i feel appalled. How will you feel about the message?,anger,emotion
360,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Joanne: Btw. I don’t know what to bring for the party, so I want to organize Mark's birthday. I bought a cake in which I’ll put candles. When everyone arrives, we can sing happy birthday.
Aaron: When’s his birthday?
Joanne: Next month, but whatever
Aaron: Lol. What?
Joanne: I know Mark would get the joke, but I'm not sure if other people would.
Aaron: Yeah, I don’t get it.
Joanne: Ook, I will not involve other people into singing happy birthday for a person who doesn't have birthday.
Aaron: Haha well maybe it would be fun?
Joanne: I believe it's fun, but I am not sure if it's a good idea. I also got a rubber duck for him.
Aaron: You’re so random. Why?
Joanne: Duck rhymes with fuck. He broke up with his girlfriend and he probably feels that there is something missing in his life. A duck can fill the hole.
Aaron: Also I need ur advice. I hope it won’t be awkward between me and Aurelia... I mean obv nothing is going to happen, but shall I say that I’m seeing someone? I know u may think this is me being weird or something. I just want it to be normal time lol so maybe it’s best she knows? I dunno maybe not
Joanne: Idk what to say, I definitely won't judge you, but I think the more open you're about your girl, the better for the whole situation
Aaron: So message now her then! Ok good idea.",Joanne wants to organize Mark's birthday party much earlier as a joke to cheer him up. Aaron isn't sure about the idea. Aaron will let Aurelia know he has a girlfriend.,samsum
361,Write a dialogue that match this summary,Write a dialogue that matches this summary: Danny has info from Michael that Frank and Sue are dating.,"Danny: geez, it's so boooring
Kate: tell me about it *snooze*
Danny: have you heard about Frank and Sue?
Kate: ? no? what about them?
Danny: I've heard they're dating
Kate: pfff, says who
Danny: Michael
Kate: like he knows
Danny: Hahaha, i know, right? :D
Kate: I'd rather believe Frank and Mike are dating :P",samsum
362,Write a dialogue that match this summary,Write a dialogue that matches this summary: Diana's mother died a year ago. Danielle's mother died in 1977. They used to talk every day at 9 pm.,"Diana: One year ago my mother passed away
Danielle: I’m sorry to hear that
Diana: She was an amazing woman
Diana: She was born in 1920
Diana: She was a young woman when the war started
Danielle: Like my mother…
Diana: Is she still alive?
Diana: No. She died in 1977.
Danielle: My mother joined the communist party and was fighting in the resistance movement
Danielle: She saw many of her colleagues arrested and executed but she was lucky to survive
Danielle: She met my father in 1943
Danielle: He was also a communist
Danielle: He was killed one year after I was born
Diana: So you don’t remember your dad?
Danielle: Sadly I don’t. But my mother loved him dearly.
Danielle: He was the love of her life. 
Danielle: She was with a few men later in her life
Danielle: But none of them was so dear to her
Danielle: Mostly she brought me up alone, which was uncommon in the 50s. 
Danielle: She was a really strong and courageous woman.
Danielle: I miss her a lot. 
Danielle: For the past 10 years, we used to call each other everyday at 9 p.m.
Danielle: And suddenly she passed away
Danielle: I still feel the need to talk to her in the evening.
Danielle: But she’s not there anymore to pick up my phone call…",samsum
363,Sum up the following dialogue,"Sum up the following dialogue: 
Becky: Ladies are you going to the beach?
Erin: We are going for a massage :woman-getting-massage::skin-tone-3:
Erin: Then infinity pool later
Becky: Ooo nice!
Becky: What time are you heading to the pool? I think Fred and I are thinking of getting there at 3
Eva: are guys you driving there? If yes, can I and Vic squeeze in the trunk? :)
Erin: Prob around 3 also!
Becky: I think so but we have to see which one we’re going to cause one of them supposedly is too steep to drive up
Eva: isnt it The last 100 metres that is too steep to drive? Either way, we're up for anything :wink:
Becky: Honestly there’s one that you can drive up and the other we’d have to park and walk up, but I have no idea where they are or which one people are going to lol
Irene: yea what is the infinity pool place called? can’t find this info anywhere
Eva: Hotel Vista de Olas
Summer: It really easy to find. Just look for the sign along the left side of the road. Only took Alex and I like 20 minutes to walk there yesterday. It’s not super steep but the road seems like it would be really hard to drive on because of pot holes
Irene: Thanks thats good to know! Don’t want to risk it with the car - so will prob just park close to the bottom.",Becky will give Eva and Vic a ride to the infinity pool. Summer gives Irene directions to Hotel Vista de Olas.,samsum
364,Summarize this dialogue:,"Summarize this dialogue: Nick: Hi, got your message.
Ralph: Good, what do you say?
Nick: Depends. Need more info. Let's meet.
Ralph: Ok. Will email you later.","Nick got Ralph's message. Nick and Ralph will meet, because Nick needs more information. Ralph will send an email to Nick later.",samsum
365,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Paul: hey, wanna go to an escape room this Friday?
Joe: yeah! 
Rob: sure, love escape rooms, there a new one in the city I haven't been to yet
Paul: which one is it?
Rob: its theme is narcos, i can book us a slot if you're in
Paul: yes, let's do this one
Joe: agree! Friday sounds good
Rob: great, just give me a minute","Paul, Joe and Rob will go to the new Narcos-themed escape room. Rob will book a slot for Friday.",samsum
366,To sum up this dialog,"Scott: Hey sexy
Sasha: Hey
Scott: How are you ?
Sasha: I'm fine thanks and you?
Scott: Not too bad. What you been up to ?
Sasha: I'm getting ready for the party with my mates from the uni
Scott: Oh ok enjoy. I missed you!
Sasha: I missed you too!
Scott: I'm back in Uganda now, so nice having good food and not paying crazy amounts for it
Sasha: Thnx actually I'm feeling tired already but I know I need to go there because it's the first such a party with them. So if I don't go there they won't invite me anymore
Scott: Haha you should go then
Sasha: Yeah :)
Scott: Have fun
Sasha: Thank u
To sum up this dialog:",Scott is back to Uganda. Sasha is tired but she is going to attend a party with her colleagues from university. Scott and Sasha miss each other.,samsum
367,To sum up this dialog,"Raymond: a brief reminder bro, carry your documents
Reddington: no need to worry, thats the first thing i put in my bag
Raymond: ID, passport and the rest?
Reddington: yes.
Raymond: okay then
Reddington: cant wait for the interview.
Raymond: are you nervous?
Reddington: just a little bit, what about you?
Raymond: me too, bt it will be fine
Reddington: me too i have that feeling that it will all be okay.
Raymond: God first 
Reddington: yeah, God first
Raymond: later then
Reddington: okay
To sum up this dialog:",Raymond reminds Reddington to pack documents up. They will have an interview.,samsum
368,To sum up this dialog,"Taylor: Where have u reached?
Owen: I have just crossed LA
Taylor: would be waiting :)
To sum up this dialog:",Owen just passed LA. Taylor will be waiting.,samsum
369,To sum up this dialog,"Paul: Why does Tom and Marry talk only about food?
Miranda: Maybe they don't have better topics?
Paul: How can you even talk so much about food
Olivia: Hahahaha
Olivia: It's true
Olivia: Now when I think of it
Olivia: Maybe it's some kind of a game?
Olivia: In public we talk only about food 
Olivia: And we will see if people notice
To sum up this dialog:",Tom and Marry talk only about food in public.,samsum
370,Write a dialogue that match this summary,Write a dialogue that matches this summary: Alex passed her exam. Monica's exam is due next Tuesday.,"Alex: I passed it :)))
Monica: Woooooooww!! Was it hard??
Alex: A bit
Emma: Congrats :))
Alex: Thx :* And when is your exam @Mon?
Monica: next Tue, so still practising...
Emma: :<
Monica: But i think it'll be OK
Monica: Wish me luck
Emma: Ofc it'll be OK!!!! You are well prepared
Monica: <file_gif>
Alex: xDD",samsum
371,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Mike: Hi bro! You won't guess what suprise I have for u :D
Joe: ??? Any hints… 
Mike: Tomorrow…. evening… many people ….. one ball…..
Mike: :‑P
Joe: Are u joking? You get those tickets? 
Joe: How, it was almost impossible ?!
Mike: It's not important how but that we have tickets in first row!!!
Joe: |;‑)",Mike got hold of those first row tickets.,samsum
372,Given the above dialogue write a summary,"Bary: Hi, how are you? 
Kate: Good. Just waking up. How about you? 
Bary: Very good! 
Kate: Not headache? 
Bary: Surprisingly not! :D
Kate: :)
Bary: Did you sleep well?
Kate: More or less. The was some noise in the street in the morning. But, yeah, a good night sleep. 
Bary: Would you like to go for a walk in the evening?
Kate: Sure, with pleasure. Where?
Bary: How about I come around 3:00 and we'll see, ok?
Kate: Okey. I haven't been to Wilanów lately. Maybe there?
Bary: Why not :)
Kate: Great :) 
Bary: Any particular place there? The park or the newer part? 
Kate: I was thinking more like park. 
Bary: Fine with me :) See you at 3:00.
Kate: :) See you :)
Given the above dialogue, write a summary.",Bary doesn't have a headache. Kate slept quite well. Bary and Kate will meet around 3:00 in a park in Wilanów.,samsum
373,Sum up the following dialogue,"Sum up the following dialogue: 
Sarah: <file_photo> Síofra’s First day of school. I didn't even cry, so proud of myself!
Finn: We're proud too Sarah 😂😂
Anthony: baby getting older! Well done Sarah for not crying",Siofra had her first day of school.,samsum
374,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Bernie: The wife will be out of town for a couple of days :) 
Chris: The house to yourself then?
Marty: Lucky you ;)
Bernie: Actually, I thought you could come over ;)
Chris: When?
Marty: How many beers should I bring? ;)
Bernie: Marty, that's the spirit! It shows you're not married ;)
Chris: So?
Bernie: Friday after work?
Marty: Works for me :)
Chris: I'll talk to my wife about it. We had some plans, but maybe we'll be able to move them.
Bernie: What plans?
Chris: She wanted to go to some stupid exhibition. 
Marty: So why not let her go alone and you join us?
Chris: That's actually date night.
Bernie: A what then?
Chris: A date night. Something she read about and we decided to implement...","Bernie's wife is leaving for a few days. He wants Chris and Marty to come in on Friday after work. Marty is in. Chris has a date night with his wife, but he will try to move it.",samsum
375,Write a dialogue that match this summary,Write a dialogue that matches this summary: Jacob sends Ava his assignment.,"Ava: Jacob, have you finished your assignment??  
Jacob: yes I have .. Do you need it?? xD <file:assignment>
Ava:  You are love :love :love you are best
Jacob: I know..",samsum
376,Summarize:,"Summarize: Camille: I finally got my driving licence!
Petunia: Amazing!!
Camille: I took the test 13 times 
Alain: What a perseverance
Camille: I thought I would never make it 
Petunia: But you made it!!
Petunia: Congratulations!!!
Alain: So you must be driving every day now!
Camille: I do!!
Camille: I may not be the best driver
Camille: But I really enjoy it. 
Camille: And it's so convenient to drive to work
Camille: If only finding a parking spot wasn't so difficult.",Camille took the driving licence test 13 times. She passed the test finally. Petunia and Alain are congratulating her. Camille drives every day to work. Finding the parking is the only downside.,samsum
377,To sum up this dialog,"Martha: Did u take an umbrella?
Nick: no :(
Martha: ok, I'll pick u up
Nick: u r the best!
To sum up this dialog:",Martha did not take an umberall so Nick offers to pick her up.,samsum
