id,prompt_name,input,target
93,task112_asset_simple_sentence_identification,"You will be given two pieces of text with the same meaning. One of them is simpler and easier to understand for non-native English speakers. Complex texts may contain more difficult words, have unnecessary phrases or contain long sentences. Your task is to choose the simpler piece of text. You are expected to output 'Text one' if the first sentence is simpler. Otherwise output 'Text two'.

Text one: It's regarded as one of the most historic motor racing circuits.
 Text two: It's regarded as one of the most historic motor racing circuits.",Text one
94,task067_abductivenli_answer_generation,"In this task, you're given the beginning and the ending of a three-part story. Your job is to complete the short story by writing a middle sentence that seamlessly connects  the first and last sentence. Generated sentences must be short, have fewer than 10 words, and be simple as if narrating to a child. Avoid using any irrelevant extra information when creating the middle sentence, and use names (e.g. Jack, Barbara,...) instead of pronouns (e.g. he / she) wherever possible.

Beginning: Carlos has always wanted to visit France. Ending: Carlos books a flight to Australia.",The tickets to france were expensive so he chose a different destination.
95,task082_babi_t1_single_supporting_fact_question_generation,"In this task, you will be given a passage consisting of set of facts. The task is to create a question of form 'Where is <person_name>?' that is answerable from exactly one of the given facts. Avoid creating questions that are unanswerable from all of the facts.

Passage: Sandra travelled to the office. Sandra went to the bathroom. Mary went to the bedroom. Daniel moved to the hallway.",Where is Daniel?
96,task087_new_operator_addsub_arithmetic,"In this task you will be given an arithmetic operation and you have to find its answer. The operators '+' and '-' have been replaced with new symbols. Specifically, '+' has been replaced with the symbol '@' and '-' with the symbol '#'. You need to perform the operations in the given equation return the answer

6880 @ 1613 @ 4122 # 3826",8789
97,task100_concatenate_all_elements_from_index_i_to_j,"In this task, you are given inputs i,j, and A, where i and j are integers and A is a list. You need to concatenate all elements of A from the ith element to the jth element, and print the resultant string. i and j will be non-negative, and will always have a value less than the length of A. i will always be less than j.

10, 29, ['C', 'M', '8755', '6955', '7479', '6287', 'L', 'B', 'w', 'd', 'U', '5643', 'v', 'E', 'K', '3695', 't', 'i', 'e', 'E', '2865', '5025', 'j', 'q', '1879', 'n', 'b', 'Q', '3809', 'E']",dU5643vEK3695tieE28655025jq1879nbQ3809
98,task074_squad1.1_question_generation,"This task is about reading the given passage and construct a question about the information present in the passage. Construct a question in such a way that (i) it is unambiguous, (ii) it is answerable from the passage, (iii) its answer is unique (iv) its answer is a continuous text span from the paragraph. Avoid creating questions that (i) can be answered correctly without actually understanding the paragraph and (ii) uses same words or phrases given in the passage.

With the new millennium, Marvel Comics emerged from bankruptcy and again began diversifying its offerings. In 2001, Marvel withdrew from the Comics Code Authority and established its own Marvel Rating System for comics. The first title from this era to not have the code was X-Force #119 (October 2001). Marvel also created new imprints, such as MAX (an explicit-content line) and Marvel Adventures (developed for child audiences). In addition, the company created an alternate universe imprint, Ultimate Marvel, that allowed the company to reboot its major titles by revising and updating its characters to introduce to a new generation.",What was the business state of Marvel by 2000?
99,task075_squad1.1_answer_generation,"This task is about writing a correct answer for the reading comprehension task. Based on the information provided in a given passage, you should identify the shortest continuous text span from the passage that serves as an answer to the given question. Avoid answers that are incorrect or provides incomplete justification for the question.

Passage: While the Armenian Apostolic Church remains the most prominent church in the Armenian community throughout the world, Armenians (especially in the diaspora) subscribe to any number of other Christian denominations. These include the Armenian Catholic Church (which follows its own liturgy but recognizes the Roman Catholic Pope), the Armenian Evangelical Church, which started as a reformation in the Mother church but later broke away, and the Armenian Brotherhood Church, which was born in the Armenian Evangelical Church, but later broke apart from it. There are other numerous Armenian churches belonging to Protestant denominations of all kinds. Question: Which Armenian church is the most popular in Armenia?",Armenian Apostolic Church
100,task085_unnatural_addsub_arithmetic,"In this task you will be given an arithmetic operation and you have to find its answer. The symbols of operators '+' and '-' has been swapped i.e you need to perform subtraction when you see a '+' symbol and  addition in case of '-' symbol.

9089 - 6516 - 4631 + 3315",16921
101,task027_drop_answer_type_generation,"This task involves annotating the answer type to a given question that involve some kind of complex reasoning (including numerical reasoning). Note that the questions require looking at more than one part of the passage to answer. There are 3 possible answer types (i) spans, (ii) numbers and (iii) dates. If the answer can be found in the passage, label it as ""span"". If the answer is a number, label as ""number"". Similarly, label ""date"" if you think the answer to the given question is a date.

Passage: Still, the people of Liège refused to accept Burgundian rule. In October 1468, 240 rebels, under Jean de Wilde, Vincent de Bueren and Gosuin de Streel, invaded the city. In the confusion, Guy of Humbercourt and the entire Burgundian garrison fled. Liège was free again and Jean de Wilde occupied the Prince-Bishops' palace. One night, a Liège militia attacked Tongeren and killed all Burgundians there. After this, Jean de Wilde opened negotiations with Guy of Humbercourt. But Charles the Bold had other plans: he led an army towards Liège to deal once and for all with the rebellious city. He was accompanied by Louis XI of France. Several cities on their path were plundered, including Tongeren. On 22 October, a 500-strong militia that tried to stop the Burgundians at the village of Lantin were driven into the church and burned alive. Vincent de Bueren organised the defence of the city of Liège and achieved some successes with hit-and-run sorties. Jean de Wilde was mortally wounded during the raid of 26 October and died two days later. Best known is the attack by the six hundred Franchimontois in the night of 29-30 October, who sneaked out of the city and attacked the sleeping Burgundians, with the aim of killing the Duke and the King. The plan failed and all 600, including Vincent de Bueren and Gosuin de Streel, were killed. The next day, Liège surrendered, and at the command of Charles the Bold, hundreds of Liègois were tied together and thrown into the Meuse river. The city was set alight and is said to have burned for seven weeks.
Question: What was the date of Jean de Wilde's death?",date
102,task082_babi_t1_single_supporting_fact_question_generation,"In this task, you will be given a passage consisting of set of facts. The task is to create a question of form 'Where is <person_name>?' that is answerable from exactly one of the given facts. Avoid creating questions that are unanswerable from all of the facts.

Passage: Sandra travelled to the office. Sandra went to the bathroom. Mary went to the bedroom. Daniel moved to the hallway.",Where is Sandra?
103,task070_abductivenli_incorrect_classification,"In this task, you will be shown a short story with a beginning, two potential middles, and an ending. Your job is to choose the middle statement that makes the story incoherent / implausible by indicating 1 or 2 in the output. If both sentences are plausible, pick the one that makes less sense.

Beginning: Yaris was a psychopath. Middle 1: Yaris got mad and set the house on fire. Middle 2: Yaris got happy and set the house on fire with lights. Ending: He died in the fire.",2
104,task077_splash_explanation_to_sql,"In this task you are expected to provide an SQL statement from an english description of what that SQL statement does. The description may include multiple steps but you should only ouput one SQL statement that accomplishes every step. An SQL query works by selecting data from a table where certain conditions apply. A table contains columns where every row in that table must have a value for each column. Every table has a primary key that uniquely identifies each row, usually an id. To choose which columns are returned you specify that after the ""SELECT"" statement. Next, you use a ""FROM"" statement to specify what tables you want to select the data from. When you specify a table you can rename it with the ""AS"" statement. You can reference that table by whatever name follows the ""AS"" statement. If you want to select data from multiple tables you need to use the ""JOIN"" statement. This will join the tables together by pairing a row in one table with every row in the other table (Cartesian Product). To limit the number of rows returned you should use the ""ON"" statement. This will only return rows where the condition specified after the statement is true, this is usually an equals operator with primary keys. You can also use the ""WHERE"" statement to specify that only rows with column values statisfying a certain condition, should be returned. The ""GROUP BY"" statement will group rows together that have equal column values for whatever columns follows the statement. The ""HAVING"" statement will return groups that statisfy whatever condition follows the statement. Any column(s) being returned from grouped rows must either be an aggregate function, (AVG, MAX, COUNT, SUM, ...) of a column, or the column(s) that the data was grouped by. To sort the returned data you can use the ""ORDER BY"" command which will order the data by whatever aggregate function or column follows the statement. The ""DESC"" statement will sort in descending order and the ""ASC"" statement will sort in ascending order. Finally, you can use the ""LIMIT"" statement to return a certain number of rows. When ""*"" is used in an SQL statement every column is returned. For example, SELECT * FROM table WHERE attribute = 1, will select every column from rows with the attribute column equal to 1.

Step 1: For each row in Campuses table, find corresponding rows in csu_fees table and in faculty table.
Step 2: find the average CampusFee in the results of step 1 whose faculty's Year equals 1996 and csu_fees's Year equals 1996",SELECT Avg ( T2.CampusFee ) FROM Campuses AS T1 JOIN csu_fees AS T2 ON T2.Campus = T1.Id JOIN faculty AS T3 ON T1.Id = T3.Campus WHERE T3.Year = 1996 AND T2.Year = 1996
105,task065_timetravel_consistent_sentence_classification,"In this task, you are given a short story consisting of exactly 5 sentences where the second sentence is missing. You are given two options and you need to select the one that best connects the first sentence with the rest of the story. Indicate your answer by 'Option 1' if the first option is correct, otherwise 'Option 2'. The incorrect option will change the subsequent storyline, so that at least one of the three subsequent sentences is no longer consistent with the story.

Sentence 1: Fred was starving when his dad handed him a sandwich. 
 Sentence 3: Just as he was about to take a bite it disappeared 
 Sentence 4:  A seagull had grabbed it right out of his hand 
 Sentence 5:  His dad shared his sandwich with him 
 Option 1: He had been playing on the beach all morning. 
 Option 2: He had been sleeping on the beach all morning.",Option 1
106,task044_essential_terms_identifying_essential_words,"You are given an elementary science question along with a few answer options. List all the words from the question that are essential and sufficient for choosing the correct answer option. Keep in mind that essential words are necessary to understand the meaning of the given question. However, non-essential words provide little information needed to select the correct answer. You can think about it like this: If the question was in another language, knowing the meaning of which words were necessary and enough for you to understand the question and answer it?. If your answer consists of multiple spans of words from the question, separate those using a comma ("", ""). Do not generate any word that is not present in the question. Make sure that your response is contained in the given question and the words are in the same order as the question.
 Grammatical correctness is not important.

Question: What is the main source of energy for the water cycle? (A) electricity(B) erosion(C) gravity(D) sunlight?","source, energy, water, cycle?"
107,task1087_two_number_sum,"You are given a list of integers and an integer target, return a list of a pair of numbers in any order such that they add up to target. If there is no such pair of numbers, then return an empty list

[42, 14, 22, 40, 46, 17, 30, 23, 29, 37, 36, 9, 27, 15, 49, 11, 38, 35, 8, 45], target=43","[8, 35]"
108,task099_reverse_elements_between_index_i_and_j,"In this task, you are given inputs i,j, and A, where i and j are integers and A is a list. You need to list all elements of A from the ith element to the jth element in the reverse order. i and j will be non-negative, and will always have a value less than the length of A. i will always be less than j.

2, 17, ['P', '3541', '7129', '8471', 'n', 'Y', 'U', 't', '3071', '5315', 'o', 'Q', '4657', 'U', 'C', 'W', 'Y', 'm', '2999', 'M', '3105', 'C']","Y, W, C, U, 4657, Q, o, 5315, 3071, t, U, Y, n, 8471, 7129, 3541"
109,task079_conala_concat_strings,"In this task you will be given a list of strings and you need to concatenate them.

['of', 'S', 'gazing', 's', 'G', 'for', 'G', 'the', 'a']",ofSgazingsGforGthea
110,task096_conala_list_index_subtraction,"In this task you will be given a list of numbers and you need to subtract every value in the list with the index it is at. The index of an elements shows its numerical order in the list(for example, in the list [7,10,4,5], the index of 7 is 1 and the index of 4 is 3)  You should start the index at 1, so the first element in the list will be subtracted by one. For every element in the list you need to find ""element - index"" where the index of the beginning element is 1 and increments by 1 for each element. Put your result list in brackets.

[8, 9, -5, 9]","[7, 7, -8, 5]"
111,task093_conala_normalize_lists,"In this task, you will be given a list of numbers. The goal is to divide all the numbers in the list by a constant such that the sum of the resulting list is 1. The output should be rounded to 3 decimals.

[-8.497, 195.834, 158.375, -28.531]",[-0.027  0.617  0.499 -0.09 ]
112,task028_drop_answer_generation,"This task involves creating answers to complex questions, from a given passage. Answering these questions, typically involve understanding multiple sentences. Make sure that your answer has the same type as the ""answer type"" mentioned in input. The provided ""answer type"" can be of any of the following types: ""span"", ""date"", ""number"". A ""span"" answer is a continuous phrase taken directly from the passage or question. You can directly copy-paste the text from the passage or the question for span type answers. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words. A ""number"" type answer can include a digit specifying an actual value. For ""date"" type answers, use DD MM YYYY format e.g. 11 Jan 1992. If full date is not available in the passage you can write partial date such as 1992 or Jan 1992. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words.

Passage: Hoping to rebound from their loss to the Patriots, the Raiders stayed at home for a Week 16 duel with the Houston Texans.  Oakland would get the early lead in the first quarter as quarterback JaMarcus Russell completed a 20-yard touchdown pass to rookie wide receiver Chaz Schilens.  The Texans would respond with fullback Vonta Leach getting a 1-yard touchdown run, yet the Raiders would answer with kicker Sebastian Janikowski getting a 33-yard and a 30-yard field goal.  Houston would tie the game in the second quarter with kicker Kris Brown getting a 53-yard and a 24-yard field goal. Oakland would take the lead in the third quarter with wide receiver Johnnie Lee Higgins catching a 29-yard touchdown pass from Russell, followed up by an 80-yard punt return for a touchdown.  The Texans tried to rally in the fourth quarter as Brown nailed a 40-yard field goal, yet the Raiders' defense would shut down any possible attempt. 
Question: How many field goals did both teams kick in the first half? 
Answer type: Number",2.
113,task083_babi_t1_single_supporting_fact_answer_generation,"You will be given a passage consisting of set of facts and a question as input. The task is to answer a question of form 'Where is <person_name>?' using one of the given facts to determine the latest location of the person. Answer should be a word/phrase describing the location from the supporting fact. Avoid answers that are incomplete or incorrect.

Passage: Sandra travelled to the office. Sandra went to the bathroom. Mary went to the bedroom. Daniel moved to the hallway. John went to the garden. John travelled to the office. Daniel journeyed to the bedroom. Daniel travelled to the hallway. Question: Where is John?",office
114,task059_ropes_story_generation,"You are given a background paragraph that describes one or more causal or physical relationships, such as a relationship in economics, scientific law, or nature. You need to come up with a fictional story that makes use of the concepts or the relationship described in the provided paragraph. Make sure that your story does not repeat the relation in the given paragraph (e.g., by avoiding verbatim copies of the given paragraph). Start by reading the background paragraph, and determine what relationship(s) are in the paragraph. Write a story that involves the relationship(s) that you determined are in the background paragraph. Try to use your own words as much as possible and not repeat the background paragraph. Feel free to make up places and events as long as they tie back to the background paragraph in a way that you can ask a question about.

Background Paragraph: Passive transport occurs when a substance passes through the cell membrane without needing any energy to pass through. This happens when a substance moves from an area where it is more concentrated to an area where it is less concentrated. Concentration is the number of particles of a substance in a given volume. Let's say you dissolve a teaspoon of salt in a cup of water. Then you dissolve two teaspoons of salt in another cup of water. The second solution will have a higher concentration of salt.","A man put two cups, cup A and cup B, filled with equal amounts of water on to a table and walked away to go check his mail. His son came along and saw the two cups and decided to put some sugar in them to make a tasty drink. The child poured two spoonfuls of sugar into cup A and three spoonfuls of sugar into cup B."
115,task023_cosmosqa_question_generation,"Based on the given context, craft a common-sense question, especially those that are LONG, INTERESTING, and COMPLEX. The goal is to write questions that are easy for humans and hard for AI machines! To create such questions, here are some suggestions: A. What may (or may not) be the plausible reason for an event? B. What may (or may not) happen before (or after, or during) an event? C. What may (or may not) be a plausible fact about someone (or something)? D. What may (or may not) happen if an event happens (or did not happen)? You can also create other types of questions. DO NOT make your question answerable without looking at the context, or question of which the correct answer can be directly extracted from the context. DO NOT ask a question that requires very specialized knowledge that is not common sense. DO NOT ask too simple or too short questions. Your question must be related to the context and answerable with common sense. Try to add more variations and complexity to the questions.

Context: Leaving my shift Thursday day shift I arrived the same time as my partner just after six that evening and before long the radio erupted in dispatch tones . A car fleeing the police has crashed and landed on its roof with four separate people entrapped inside . Our medic unit is dispatched along with multiple other ambulances and Rescue Companies .",What may have caused the radio to erupt with dispatch tones ?
116,task081_piqa_wrong_answer_generation,"You will be asked how to do a certain task. You should describe a physical process that does not lead to the asked outcome, yet it is closely related to it (i.e., it should use the words that are provided in the input). The physical process can be moving something, arranging something in a certain way, mixing things, shaking them, etc. To make sure that the generated process does not lead to the asked outcome, you can introduce objects or events unrelated to the context of the question e.g. 'cleaning the keyboard by making an elephant sit on them'; or you can create contradictory statements e.g. 'drying wet keyboards with running water'. In your responses, avoid typos and misspellings.

How to prepare a pan for triple chocolate cake.","Mix together cocoa and grease into a paste, spread across the pan."
117,task071_abductivenli_answer_generation,"In this task, you're given the beginning and the middle of a three-part story. Your job is to complete the short story by writing a probable ending. Generated sentences must be short, have fewer than 10 words, and be simple as if narrating to a child. Avoid using any irrelevant extra information when creating the ending, and use names instead of pronouns (e.g. he / she) wherever possible.

Beginning: I took my dog for a walk. Middle: A stray dog ran at us!.",He ran after the dog and started dragging me instead!
118,task027_drop_answer_type_generation,"This task involves annotating the answer type to a given question that involve some kind of complex reasoning (including numerical reasoning). Note that the questions require looking at more than one part of the passage to answer. There are 3 possible answer types (i) spans, (ii) numbers and (iii) dates. If the answer can be found in the passage, label it as ""span"". If the answer is a number, label as ""number"". Similarly, label ""date"" if you think the answer to the given question is a date.

Passage: A census in 1891 of uncertain accuracy gave a figure of 43,796 inhabitants, 79% of whom were Chinese (71% of the Chinese were Hakka people), 14% Malay, and 6% Indian. Another estimate put the population of Kuala Lumpur in 1890 at 20,000. In 1931, 61% of Kuala Lumpurs 111,418 inhabitants were Chinese, and in 1947 63.5%. The Malays however began to settle in the Kuala Lumpur in significant numbers, in part due to government employment, as well as the expansion of the city that absorbed the surrounding rural areas where many Malays lived. Between 1947 and 1957 the population of Malays in Kuala Lumpur doubled, increasing from 12.5 to 15%, while the proportion of Chinese dropped. The process continued after Malayan independence with the growth of a largely Malay civil service, and later the implementation of the Malaysian New Economic Policy which encouraged Malay participation in urban industries and business. In 1980 the population of Kuala Lumpur had reached over a million, with 52% Chinese, 33% Malay, and 15% Indian. From 1980 to 2000 the number of Bumiputras increased by 77%, but the Chinese still outnumbered the Bumiputras in Kuala Lumpur in the 2000 census at 43% compared to Bumiputras at 38%. By the 2010 census, according to the Department of Statistics and excluding non-citizens, the percentage of the Bumiputera (Malaysia) population in Kuala Lumpur had reached around 45.9% (44.7% Malay), with the Chinese population at 43.2% and Indians 10.3%.
Question: How many percent of people were not Malay in 1891?",number
119,task063_first_i_elements,"In this task, you are given inputs i and A, where i is an integer and A is a list. You need to output the first i elements of A, starting with the 1st element in A. i will always have a value less than the length of A

2, ['n', 'f', 'V', 'a', '4729', '1347']","n, f"
120,task108_contextualabusedetection_classification,"Read the given text and if it has abusive content then indicate via ""yes"". Otherwise indicate via""no"". 
We consider the content to be abusive if it contains any of the following instances: (1) Identity Directed Abuse (e.g., Content which contains a negative statement made against an identity. An identity is a social category that relates to a fundamental aspect of individuals community, socio-demographics, position or self-representation) (2) Affiliation Directed Abuse (e.g., Content which express negativity against an affiliation. We define affiliation as a (more or less) voluntary association with a collective. Affiliations include but are not limited to: memberships (e.g. Trade unions), party memberships (e.g. Republicans), political affiliations (e.g. Right-wing people) and occupations (e.g. Doctors).) (3) Person Directed Abuse (e.g., Content which directs negativity against an identifiable person, who is either part of the conversation thread or is named. Person-directed abuse includes serious character based attacks, such as accusing the person of lying, as well as aggression, insults and menacing language.) and (4) Counter Speech (e.g., Content which challenges, condemns or calls out the abusive language of others.). Note that URLs in the text have been replaced with [Link].

One more thing about diversity because this  makes you so mad, we Americans are  an extremely diverse group in general , i mean just look at what our dumbass diverse european  forefathers do to the poor native Americans, so whats the harm if people like mexicans and middle easterners also join us and enrich our culture some more.. man you conservatishits need to stop being so narrow minded and end your bigotry, and then good people like us can stop apologizing to the minorities on the behalf of embarrassments like yourself",yes
121,task072_abductivenli_answer_generation,"In this task, you're given the middle and ending of a three-part story. Your job is to complete the short story by writing a probable beginning of the story. Generated sentences must be short, have fewer than 10 words, and be simple as if narrating to a child. Avoid using any irrelevant extra information when creating the beginning, and use names (e.g. Jack, Barbara,...) instead of pronouns (e.g. he / she) wherever possible.

Middle: amy was no push over in life however. Ending: Amy knew she had impressed her big sis as Stella left smiling.",Amy's sister Stella Heard her parents yelling at Amy.
122,task024_cosmosqa_answer_generation,"Craft one correct answer to the question given in input. To make it more interesting, try to use non-stereotypical language if possible. Make sure your correct answer is reasonably long, consistent with the context, and requires common sense (instead of explicit extraction from the context.) In your answer, use as few words as possible from the given context. Use a response that is uncommon/non-stereotypical, so that it is less predictable. To be less repetitive, please vary your language for each question.

Context: Leaving my shift Thursday day shift I arrived the same time as my partner just after six that evening and before long the radio erupted in dispatch tones . A car fleeing the police has crashed and landed on its roof with four separate people entrapped inside . Our medic unit is dispatched along with multiple other ambulances and Rescue Companies . 
Question: What may have caused the radio to erupt with dispatch tones ?",Someone was running from the cops and got into a wreck .
123,task065_timetravel_consistent_sentence_classification,"In this task, you are given a short story consisting of exactly 5 sentences where the second sentence is missing. You are given two options and you need to select the one that best connects the first sentence with the rest of the story. Indicate your answer by 'Option 1' if the first option is correct, otherwise 'Option 2'. The incorrect option will change the subsequent storyline, so that at least one of the three subsequent sentences is no longer consistent with the story.

Sentence 1: Grace stored all her Christmas decorations in the attic. 
 Sentence 3: Grace was on a ladder carrying the box of decorations down 
 Sentence 4:  Grace dropped the box and broke most to the decorations 
 Sentence 5:  Grace had to buy new decorations 
 Option 1: She went to get the decorations from the attic. 
 Option 2: She was too scared to go into the attic to get them.",Option 1
124,task1087_two_number_sum,"You are given a list of integers and an integer target, return a list of a pair of numbers in any order such that they add up to target. If there is no such pair of numbers, then return an empty list

[42, 14, 22, 40, 46, 17, 30, 23, 29, 37, 36, 9, 27, 15, 49, 11, 38, 35, 8, 45], target=43","[35, 8]"
125,task100_concatenate_all_elements_from_index_i_to_j,"In this task, you are given inputs i,j, and A, where i and j are integers and A is a list. You need to concatenate all elements of A from the ith element to the jth element, and print the resultant string. i and j will be non-negative, and will always have a value less than the length of A. i will always be less than j.

1, 15, ['y', '9483', 'l', 'Q', '3177', '1849', '7749', '765', '343', '6359', '4995', '3191', 'E', 'X', '6423', 'j', 'p']",y9483lQ317718497749765343635949953191EX6423
126,task095_conala_max_absolute_value,"In mathematics, the absolute value of a number is the non-negative value of that number, without regarding its sign. For example, the absolute value of -2 is 2, and the absolute value of 5 is 5. In this task you will be given a list of numbers and you need to return the element with highest absolute value. If a negative and positive element have the same absolute value you should return the positive element. The absolute value for negative numbers can be found by multiplying them by -1. After finding the element with the maximum absolute value you should return the value of that element before you applied the absolute value.

[ -9.975 -63.26    7.297  90.788]",90.788
127,task001_quoref_question_generation,"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.

Passage: Philip Arnold Heseltine (30 October 1894 – 17 December 1930), known by the pseudonym Peter Warlock, was a British composer and music critic. The Warlock name, which reflects Heseltine's interest in occult practices, was used for all his published musical works. He is best known as a composer of songs and other vocal music; he also achieved notoriety in his lifetime through his unconventional and often scandalous lifestyle.
As a schoolboy at Eton College, Heseltine met the British composer Frederick Delius, with whom he formed a close friendship. After a failed student career in Oxford and London, Heseltine turned to musical journalism, while developing interests in folk-song and Elizabethan music. His first serious compositions date from around 1915. Following a period of inactivity, a positive and lasting influence on his work arose from his meeting in 1916 with the Dutch composer Bernard van Dieren; he also gained creative impetus from a year spent in Ireland, studying Celtic culture and language. On his return to England in 1918, Heseltine began composing songs in a distinctive, original style, while building a reputation as a combative and controversial music critic.  During 1920–21 he edited the music magazine The Sackbut. His most prolific period as a composer came in the 1920s, when he was based first in Wales and later at Eynsford in Kent.
Through his critical writings, published under his own name, Heseltine made a pioneering contribution to the scholarship of early music. In addition, he produced a full-length biography of Frederick Delius and wrote, edited, or otherwise assisted the production of several other books and pamphlets. Towards the end of his life, Heseltine became depressed by a loss of his creative inspiration. He died in his London flat of coal gas poisoning in 1930, probably by his own hand.",What is the last name of the person who is best known as a composer of songs and other vocal music?
128,task085_unnatural_addsub_arithmetic,"In this task you will be given an arithmetic operation and you have to find its answer. The symbols of operators '+' and '-' has been swapped i.e you need to perform subtraction when you see a '+' symbol and  addition in case of '-' symbol.

7161 - 6063 - 3489 - 267 - 9537 - 5677 + 1968 + 2248 - 508",28486
129,task046_miscellaneous_question_typing,"You are given a question-answer pair. Answer with their type. Pay attention that there may be more than one correct type, but you only have to choose one. In your responses, use of the following types: 
(1) Humans: Any individual or group of humans, including fictional ones (e.g., a group or organization of persons , an individual, title of a person, description of a person); 
(2) Event: Any phenomenon natural or artificial (e.g., named hurricanes, Battles, Wars, Sports events, Terrorist attacks); 
(3) Entity: A thing with distinct and independent existence (Animals, Organs of body, Colors, Inventions, books and other creative pieces, Currency name, Diseases, and medicine, Food, Musical instrument, Languages, Plants, Products, Religions, Sports, Elements and substances, Symbols and signs, Techniques and methods, Equivalent terms, Vehicles);  
(4) Facility: Something built for a particular purpose (Buildings, Airports, Highways, Bridges); 
(5) Location: A place (Cities, Countries, Mountains, States); 
(6) Law: Named documents made into laws (e.g., “the first amendment”, ""civil rights act""); 
(7) Organization: an organized body of people with a particular purpose (Company names, e.g. Google, Cults or terrorist groups, e.g. Al Qaeda); 
(8) Date: Absolute or relative dates or periods, bigger than 1 day (Years, Range, e.g. from Monday to Tuesday, or during the 20th century, Approximate time); 
(9) Time: Any temporal range/unit that is shorter than a day (e.g., 2 o'clock, 1 pm); 
(10) Money: Monetary values, including unit (e.g., ""$26"", ""914$""); 
(11) Quantity: postcodes or other codes, the number of sth, Ranks, fractions, speed, temperature, size, area, and volume, weight (e.g., ""26 degree"" ""17 inch""); 
(12) Description: description and abstract concepts (e.g., the definition of something, the manner of an action, reasons); 
(13) Abbreviation: expression abbreviated (e.g., AMT = abbreviation of Amazon Mechanical Turk). Don't generate any word that is not mentioned in the list of types (Humans, Event, Entity, Facility, Location, Law, Organization, Date, Time, Money, Quantity, Description, Abbreviation). If you can not associate any of the given types with the provided question and answer pair,  respond ""Other"".

Question: What is in front of the Notre Dame Main Building? (Answer: a copper statue of Christ).",Entity.
130,task104_semeval_2019_task10_closed_vocabulary_mathematical_answer_generation,"You are given a mathematical question described with a circumscribed mathematical vocabulary. Questions in this task usually contain some variables (e.g. X, Y), equations (e.g. X+Y=3) and some relationships (X is greater than Y). Often you need to find the value of the variable using equations and relationships. You are also given 4 or 5 answer options (associated with ""A"", ""B"", ""C"", ""D"", ""E""). Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'. LaTeX mathematical format (the standard way to express mathematical expressions in the typesetting software known as LaTeX) is used to express equations. Each question is solvable with high school math knowledge. Give only one answer for each question.

The sum of two consecutive even integers is \(t\). In term of \(t\), what is the value of the greater of the two numbers?
(A)\(t + 2\) (B)\(t + 1\) (C)\(\frac { t } { 2 } \) (D)\(\frac { t + 1 } { 2 } \) (E)\(\frac { t + 2 } { 2 } \)",E
131,task065_timetravel_consistent_sentence_classification,"In this task, you are given a short story consisting of exactly 5 sentences where the second sentence is missing. You are given two options and you need to select the one that best connects the first sentence with the rest of the story. Indicate your answer by 'Option 1' if the first option is correct, otherwise 'Option 2'. The incorrect option will change the subsequent storyline, so that at least one of the three subsequent sentences is no longer consistent with the story.

Sentence 1: Ian had spent all of last day working on a project. 
 Sentence 3: The process took all day 
 Sentence 4:  But he got it done before night fell 
 Sentence 5:  Now his energy bill has dropped significantly 
 Option 1: He was trying to install his own solar panels. 
 Option 2: He was trying to paint the living room.",Option 1
132,task1089_check_monotonic_array,"You are given an array of integers, check if it is monotonic or not. If the array is monotonic, then return 1, else return 2. An array is monotonic if it is either monotonically increasing or monotonocally decreasing. An array is monotonically increasing/decreasing if its elements increase/decrease as we move from left to right

[121, 117, 113, 109, 105, 101, 97, 93, 89, 85, 81, 77, 73, 69, 65, 61, 57, 53, 49, 45, 41, 37, 33, 29, 25, 21, 17, 13, 9, 5]",1
133,task100_concatenate_all_elements_from_index_i_to_j,"In this task, you are given inputs i,j, and A, where i and j are integers and A is a list. You need to concatenate all elements of A from the ith element to the jth element, and print the resultant string. i and j will be non-negative, and will always have a value less than the length of A. i will always be less than j.

2, 4, ['u', '9537', 'v', '5619', 'Q', 'e', 'n']",9537v5619
134,task087_new_operator_addsub_arithmetic,"In this task you will be given an arithmetic operation and you have to find its answer. The operators '+' and '-' have been replaced with new symbols. Specifically, '+' has been replaced with the symbol '@' and '-' with the symbol '#'. You need to perform the operations in the given equation return the answer

1649 # 3939 # 8990 # 612 # 6049 # 7337",-25278
