id,prompt_name,input,target
103,Summarize this dialogue:,"Summarize this dialogue: Kayla: Are watching Great British Bake Off?
Tom: I am, it's so exciting!
Kayla: I know! I am so cheering for Bryony! 
Tom: Oh no, I'm all for Ruby to win!
Kayla: Really??? I find her a bit annoying.
Tom: Great baker though! Loved her donuts
Kayla: true, but they all are! Oh it's back on, have fun!
Tom: let the best baker win...
Kayla: 🤞 🎂","Kayla and Tom are watching Great British Bake Off. Kayla is cheering for Bryony, while Tom is all for Ruby."
104,Summarize this dialogue:,"Summarize this dialogue: Leah: <file_other>
Leah: just look at themmmm!!!!
Gary: Omg <3 the new track really is amazing
Maggie: theyr'e onfire!!!
Maggie: i cant control myself haha so cute!
Gary: so when are we going to a concert? :D
Leah: how about today haha...
Gary: I wish <3 i don't think theyll be touring around here anytime soon tho...
Maggie: if i sniff any info i'll let yall know asap!
Leah: same! :D","Leah, Gary and Maggie like the band's new song and would like to go to their concert."
105,Write a dialogue that match this summary,"Write a dialogue that matches this summary: Hailey is a model on ""Elle"" magazine as Mackenzie discovered. Julia looked for more information on Facebook. Hailey is married and she's a professional model.","Mackenzie: LOOK! <file_photo>
Mackenzie: It's Hailey!!
Julia: :o what magazine is it?
Julia: is she a model??
Mackenzie: ""Elle"" :)
Mackenzie: Apparently. :D I'm as surprised as you are.
Julia: i need to do some fb stalking
Julia: SHE'S A PROFESSIONAL MODEL :o
Julia: and she's married!!
Mackenzie: wow :o that's some news!"
106,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Jill: Jack, they're doing it again
Jack: ??
Jill: our upstairs neighbours!! it's like a freakin porno movie
Jack: hahaha aren't you a little jealous
Jack: cause your husband
Jack: who's an excellent lover might I add
Jack: is away?
Jill: yes I am SO turned on by this couple of weirdos
Jack: :* just wait until 10pm and knock on their door
Jill: too embarrasing :P
Jack: silly
Jill: how is your night?
Jack: no sexy noises on my end
Jill: yeah right
Jack: not live anyway ;D
Jill: how did the meeting go?
Jack: I will know tomorrow they said they need to sleep on it
Jill: sleep on what? considering whether your idea is briliant or super brilliant?
Jack: apparently :(",Jill’s neighbours from upstairs are having loud sex. Jack will know how his meeting went tomorrow as they need to sleep on it.
107,Write a dialogue that match this summary,Write a dialogue that matches this summary: Victor and Stephanie will see Captain Marvel together when it comes out.,"Stephanie: have you heard about that new movie?
Victor: which one?
Stephanie: uhh... I can't remember the name
Stephanie: the superhero one
Victor: Steph... there are so many of those these days
Victor: I literally saw three trailers the last time I went to the movies
Stephanie: ok, ok, I mean the one with a female lead
Victor: Captain Marvel?
Stephanie: oh yeah, that's the title!
Victor: how do you forget a title like that tbh
Victor: lol
Stephanie: uhhh I DON'T KNOW okay... 
Stephanie: my memory isn't the greatest
Victor: well... if you couldn't remember THAT... you might be right, haha
Stephanie: ANYWAY
Stephanie: what I wanted to say was
Stephanie: I'm kind of really excited about this?? wow
Victor: I guess it does sound like a cool idea?
Victor: idk, I'll wait until I've seen it, hard to have an opinion before that
Stephanie: you're saying that bc you're a guy
Stephanie: there's so many male superheroes, but women?
Stephanie: I mean ok there are SOME but... this is big
Victor: yeah I suppose youre point of view would be different
Victor: I get it
Victor: wanna see it together when it comes out?
Stephanie: I was hoping you'd ask!"
108,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Mike: Hi bro! You won't guess what suprise I have for u :D
Joe: ??? Any hints… 
Mike: Tomorrow…. evening… many people ….. one ball…..
Mike: :‑P
Joe: Are u joking? You get those tickets? 
Joe: How, it was almost impossible ?!
Mike: It's not important how but that we have tickets in first row!!!
Joe: |;‑)",Mike got hold of those first row tickets.
109,Sum up the following dialogue,"Sum up the following dialogue: 
Ella: I got into an argument with Ethan :<
Ella: ;(((
Freya: oh :(
Isabelle: what happened this time? :|
Ella: Meh I don't know if it's worth it anymore really
Freya: well, isabelle is right, it happens all the time recently...
Isabelle: it does
Ella: I know :(
Ella: Maybe there's something wrong with me?
Isabelle: to be honest i don't think so :* i guess i've never really grown to like him heh
Freya: maybe...
Freya: sorry :d
Isabelle: well, maybe give it some more time and see
Isabelle: or try having an honest normal conversation instead of arguing...?
Freya: good point!
Ella: Easier said than done...
Ella: I don't wanna give up just yet I guess. So I'll wait and think about it etc.",Ella and Ethan have argued a lot recently. But Ella is not ready to end the relationship.
110,Write a dialogue that match this summary,Write a dialogue that matches this summary: Rachel will call Ross back in 5 minutes to talk about Tommy.,"Ross: Call me back please when you see this
Rachel: I can't, I'm at a meeting
Ross: When you can, it's about Tommy, school called
Rachel: damn this kid, I'll call you in 5"
111,Given the above dialogue write a summary,"Oscar: <file_photo>
Oscar: <file_photo>
Martine: omg Oscar... what the hell is this?!
Oscar: just found it on an old flash drive :D
Gianni: wooow! it's a treasure! when was it? 2001???
Oscar: after 2001 for sure. look at my hair...
Erica: omg I can t stop laughing
Martine: who is the guy behind me? Hanson?
Erica: no idea...
Oscar: it's my brother! hahaha
Gianni: unbelievable! Erica THAT smile... :D
Erica: that's too much for me... hahaha can't believe it
Given the above dialogue, write a summary.","Oscar has found an old photo of himself, Erica and Martine. The photo was taken after 2001 and is very funny."
112,Given the above dialogue write a summary,"Bary: Hi, how are you? 
Kate: Good. Just waking up. How about you? 
Bary: Very good! 
Kate: Not headache? 
Bary: Surprisingly not! :D
Kate: :)
Bary: Did you sleep well?
Kate: More or less. The was some noise in the street in the morning. But, yeah, a good night sleep. 
Bary: Would you like to go for a walk in the evening?
Kate: Sure, with pleasure. Where?
Bary: How about I come around 3:00 and we'll see, ok?
Kate: Okey. I haven't been to Wilanów lately. Maybe there?
Bary: Why not :)
Kate: Great :) 
Bary: Any particular place there? The park or the newer part? 
Kate: I was thinking more like park. 
Bary: Fine with me :) See you at 3:00.
Kate: :) See you :)
Given the above dialogue, write a summary.",Bary doesn't have a headache. Kate slept quite well. Bary and Kate will meet around 3:00 in a park in Wilanów.
113,Sum up the following dialogue,"Sum up the following dialogue: 
Jenny: Do we need to bring anything to your parents for Christmas day?
Matt: They said not to bother but it would be nice to though 
Jenny: have you got something in mind? I don't want to leave it so last minute
Matt: I haven't really thought about it, maybe cheese, crackers, chutney type of thing?
Jenny: ok, does Mark eat all of that? being a veggie and all?
Matt: I think so
Jenny: cool, I'll get some on Friday. 
Matt: Thanks 
Jenny: XX","Jenny and Matt are going to Matt's parents for Christmas. Jenny will get some cheese, crackers and chutney on Friday to bring for the party."
114,Given the above dialogue write a summary,"Charlie: Where are you?
Beatrix: behind the wooden thing
Charlotte: come here, it's nice and quiet.
Given the above dialogue, write a summary.",Beatrix is behind the wooden thing. Charlotte wants her to come here.
115,Given the above dialogue write a summary,"Nick: you sleeping?
Tim: No, why?
Nick: Can I call you?
Tim: sure, shoot.
Given the above dialogue, write a summary.",Nick will call Tim.
116,Summarize this dialogue:,"Summarize this dialogue: Paulina: I cant find my hamster lol
Jacalyn: omggg wtf did u do with it
Paulina: it was runnin around my room, as always
Jacalyn: I told ya he gonna get lost one day
Paulina: what now ;((
Jacalyn: don’t loo for it, doesn’t make any sense, just put ta lot of food on the table and wait
Paulina: okkk what if it doesnt work
Jacalyn: then you can have a fucking funeral lol
Paulina: dont say that!!! i want him back
Jacalyn: thats how it works when youre stupid, Pal
Paulina: T__T",Paulina can't find her hamster. It was running around her room and got lost.
117,Given the above dialogue write a summary,"Amber: Did anyone see my flower necklace? I must have lost it at the party yesterday.
Gabriel: I'll look for it in my flat as soon as I get to cleaning.
Amber: You haven't started yet? It's 6 p.m.!
Gabriel: You might not remember it, but the last guests left at 6 a.m. I needed some sleep.
Amber: Hey, I do remember leaving the party :P 
Glen: Yeah, but do you also remember getting back home?
Amber: Erm, not exactly XD
Glen: That's because you fell asleep in my car :P
Amber: Oops, sorry. But you didn't have to carry me inside, did you?
Glen: Well, someone had to :P
Amber: Sorry again XD
Mariah: I think I've got your necklace. It was in my pocket, I've no idea how it got there. Is it silver?
Amber: Yes, a silver flower with a green stone in the middle.
Mariah: <file_photo> This one?
Amber: Yes! Thanks, I was really worried it was gone for good.
Mariah: No problem, I'll bring it to the office on Monday.
Amber: Okay.
Mariah: @Gabriel, do you need any help cleaning your flat? I feel bad about all that mess we've left you with.
Gabriel: No, don't worry, it's not that bad. I'll take care of it as soon as I finish breakfast.
Glen: More like supper :P
Gabriel: Nope, breakfast is all about breaking the fast. I've fasted since last night, so I'm eating breakfast right now XD
Amber: Never argue with a linguist :D
Given the above dialogue, write a summary.",Amber lost her flower necklace. Gabriel will look for it when cleaning. Mariah found it in her pocket and she will bring it to the office on Monday.
118,To sum up this dialog,"Brandon: Wanna see a flick Sat? New Queen movie is out. Let me no…
Sheila: Who else is going?
Brandon: Only asked you so far…
Sheila: Like a date?
Brandon: NO!
Sheila: Geez.
Brandon: I don’t mean it like that! Calm Down!!!
Sheila: J/K!
Brandon: Really?
Sheila: Maybe!
Brandon: Can you go or not?
Sheila: Yeah, if it’s a group.
Brandon: Why?
Sheila: Mom won’t freak if it’s not a date!
Brandon: LOL!
Sheila: Serious!
Brandon: Your mom’s a freak!
Sheila: I no…
Brandon: I mean, you’re old enough to do what you want!
Sheila: I no!
Brandon: I’ll ask Kayla and Brent, will that work?
Sheila: Def.
Brandon: Kthxbai
Sheila: LOL!
To sum up this dialog:",Brandon and Sheila want to see New Queen movie. Sheila wants to go out as a group to prevent her mum freaking out. Brandon will ask Kayla and Brent to join them.
119,Summarize:,"Summarize: Gera: hey, i was given your number by lucy
Hope: hey, yeah she told me of a client who wanted some help.
Gera: im glad she told you.
Hope: yeah she did.
Gera: what time will you be available in your office?
Hope: meet me at 2, ill be there
Gera: okay then",Gera got Hope's number from Lucy. She is going to meet Hope at 2 in her office.
