id,prompt_name,input,target,source
235,given_a_choice_of_categories ,"Providence Christian College -  Providence Christian College is a WASC accredited four-year liberal arts college in Pasadena California. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",EducationalInstitution,dbpedia_14
236,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Talamancalia fosbergii -  Talamancalia fosbergii is a species of flowering plant in the Asteraceae family.It is found only in Ecuador.Its natural habitat is subtropical or tropical moist montane forests.It is threatened by habitat loss.",Plant,dbpedia_14
237,given_a_list_of_category_what_does_the_title_belong_to,"""Death Studies"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",WrittenWork,dbpedia_14
238,given_a_list_of_category_what_does_the_title_belong_to,"""Mount Tsubakuro"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",NaturalPlace,dbpedia_14
239,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Mexican Teenagers EP -  Mexican Teenagers is an EP by American Guitarist Kaki King released in 2009.",Album,dbpedia_14
240,reply_with_emoation_label,i remember feeling surprised and stunned that a writer of the stature and quality of lauren had read one of my books long ago. What is the emotion expressed in this message?,surprise,emotion
241,reply_with_emoation_label,i want to feel affectionate. What is the emotion expressed in this message?,love,emotion
242,predict_the_best_emotion_label,im starting to feel like you my faithful reader are my wife or something ie the one i bitch to while everyone else gets to see the better angel of my nature haha. What emotion does the writer express for the message?,love,emotion
243,answer_with_class_label,What emotion does the following message express? i had pocket qq and was feeling pretty confident lol,joy,emotion
244,answer_question_with_emotion_label,i feel ok and go out into the world to work buy food or just go for a walk. How will you feel about the message?,joy,emotion
245,choose_the_best_emotion_label,i am in no way complaining or whining or feeling ungrateful. The emotion expressed for the message is,sadness,emotion
246,answer_question_with_emotion_label,i feel unsure of my footing. How will you feel about the message?,fear,emotion
247,select_emotion_label_from_list,"'Given the message: i suppose its only natural to squeeze every half hour out of the last five days to spend the time with family making memories and with friends promising more but it feels like someone elses life in a numb way. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",sadness,emotion
248,answer_with_class_label,What emotion does the following message express? i reckon this is fair enough yes the queen is their monarch but they are so geographically removed from her and her presence that i appreciate that many australians may feel more loyal to their country and own communities than to the queen herself,love,emotion
249,choose_the_best_emotion_label,i feel very relaxed playing with carl clarke says. The emotion expressed for the message is,joy,emotion
250,predict_the_best_emotion_label,i only feel irritated by it. What emotion does the writer express for the message?,anger,emotion
251,select_emotion_label_from_list,"'Given the message: i thought that was the end of it but a few minutes ago i got off the couch and felt so hot and sore and soft yknow when you have a fever how your body just feels really tender. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",love,emotion
252,select_emotion_label_from_list,"'Given the message: i feel hesitant to share something i know and have experienced personally that can offer hope amp eternal life. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",fear,emotion
253,answer_with_class_label,What emotion does the following message express? i have been labeled the accuser and for this reason i feel it is my responsibility to bring to your attention this information about whom you have believed to be faithful,joy,emotion
254,answer_question_with_emotion_label,i feel so sorry for californians. How will you feel about the message?,sadness,emotion
255,choose_the_best_emotion_label,i was feeling a bit miserable and the only thing that could cheer me up is some good old baking. The emotion expressed for the message is,sadness,emotion
256,answer_question_with_emotion_label,i was feeling pretty gloomy when i started writing this it s that dreaded time of year of course i burnt the nd set of cake pops that i was baking and i just lost a game of monopoly that game sucks. How will you feel about the message?,sadness,emotion
257,choose_the_best_emotion_label,i feel the need to turn to my beloved nations. The emotion expressed for the message is,joy,emotion
258,choose_the_best_emotion_label,i feel like every day i grow stronger and become less needy of someone to fill that role. The emotion expressed for the message is,sadness,emotion
259,answer_with_class_label,What emotion does the following message express? i slow a bit to stay with him partly because i am feeling like if i start to win he will just give up and partly because i am afraid that if i push it he will kill himself trying to stay with me,fear,emotion
260,reply_with_emoation_label,i feel bashful under his teasing scrutiny. What is the emotion expressed in this message?,fear,emotion
261,reply_with_emoation_label,im not going to lie some days i feel uber supportive and other days i feel uber frustrated. What is the emotion expressed in this message?,love,emotion
262,predict_the_best_emotion_label,i feel more content with what i have achieved and i know if i don t write today there ll still be a tomorrow. What emotion does the writer express for the message?,joy,emotion
263,choose_the_best_emotion_label,i suppose most of my writing emerges out of some feeling of emotional urgency so there is usually a sense of darkness. The emotion expressed for the message is,sadness,emotion
264,reply_with_emoation_label,i can feel that the two girls are shocked with what i m saying. What is the emotion expressed in this message?,surprise,emotion
265,answer_with_class_label,What emotion does the following message express? im home i can feel how the cold has seeped into my arms and legs,anger,emotion
266,answer_with_class_label,What emotion does the following message express? i feel scared when my father suddenly opens a door,fear,emotion
267,answer_question_with_emotion_label,i was feeling as if i am in the lap of the divine mother and she is holding me in her soft and tender arms. How will you feel about the message?,joy,emotion
268,choose_the_best_emotion_label,i suppose he feels badly because he was a bit skeptical of her pain over the last few months shes had a hyperchondria and exaggeration habit in the past though he never openly questioned her about it. The emotion expressed for the message is,fear,emotion
269,predict_the_best_emotion_label,i feel like its about supporting something that you believe in. What emotion does the writer express for the message?,love,emotion
270,choose_the_best_emotion_label,i am feeling stupid and stuck and i know that the best way to get it to end is just to get it to end. The emotion expressed for the message is,sadness,emotion
271,predict_the_best_emotion_label,i didn t feel like doing much chris and i mostly just took too many pictures of unimportant stuff. What emotion does the writer express for the message?,sadness,emotion
272,predict_the_best_emotion_label,i do have good days and bad days but the bad days are awful resulting in constant trips to the bathroom a lot of pain bloat and discomfort lots of blood and just feeling completely exhausted and rundown. What emotion does the writer express for the message?,sadness,emotion
273,choose_the_best_emotion_label,i hate that feeling cus thats really bitchy to want someone to break up with their girlfriend so theyd be with you. The emotion expressed for the message is,anger,emotion
274,reply_with_emoation_label,i feel discouraged and beaten down i do better when i can pray about it obviously and then call my mama and friends. What is the emotion expressed in this message?,sadness,emotion
275,answer_with_class_label,What emotion does the following message express? i was feeling bad over it with every passing minute,sadness,emotion
276,select_emotion_label_from_list,"'Given the message: i started university at the age of and although it was incredibly nerve racking i feel organised and determined which is a far cry from the jess of years ago or maybe even for that matter. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
277,answer_question_with_emotion_label,im feeling very petty right now. How will you feel about the message?,anger,emotion
278,reply_with_emoation_label,i kinda feel like i dont ever want to write again until i can make a character more beloved than harry potter because otherwise what is my story going to be to anyone. What is the emotion expressed in this message?,joy,emotion
279,answer_question_with_emotion_label,a group of youngsters dressed in fads talked foul language on a bus they also insulted the pedestrians on the road and were impolite to the passengers of the bus. How will you feel about the message?,anger,emotion
280,reply_with_emoation_label,i want to feel like i m important. What is the emotion expressed in this message?,joy,emotion
281,reply_with_emoation_label,i tell the people closest to me things that i am feeling and its as if they arent surprised because theyd known it all along. What is the emotion expressed in this message?,surprise,emotion
282,answer_with_class_label,What emotion does the following message express? i have the dried bladders all ready for a day im feeling brave,joy,emotion
283,predict_the_best_emotion_label,i feel like i am abandoning him in a way but he is so supportive of the move. What emotion does the writer express for the message?,love,emotion
284,select_emotion_label_from_list,"'Given the message: i feel accepted there said panorma who is from indonesia. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",love,emotion
285,choose_the_best_emotion_label,i feel guilty to my family my friends who made the introduction for me to that job and somehow i even feel guilty to my boss even though he fooled and lied to me. The emotion expressed for the message is,sadness,emotion
286,predict_the_best_emotion_label,i feel a bit stressed because it feels like im supposed to do something all the time and that i should be reading now. What emotion does the writer express for the message?,anger,emotion
287,select_emotion_label_from_list,"'Given the message: i feel like im gonna be so greedy with him cuz i just love him so much. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",anger,emotion
288,answer_with_class_label,What emotion does the following message express? i feel a remembrance of the strange by justin aryiku falls into the latter category,fear,emotion
289,predict_the_best_emotion_label,i feel like things are getting a little overwhelming a few spritz of this toner really helps calm and soothe me. What emotion does the writer express for the message?,joy,emotion
290,reply_with_emoation_label,i feel less valued cause i dont look good. What is the emotion expressed in this message?,joy,emotion
291,answer_question_with_emotion_label,i think what i m going to do is care less about anything that doesn t matter and won t make me feel successful in life. How will you feel about the message?,joy,emotion
292,answer_question_with_emotion_label,i feel exceptionally lucky to visit suzanna whose life here is pretty damn idyllic at least from the perspective of a vacationer breezing in for a week. How will you feel about the message?,joy,emotion
293,select_emotion_label_from_list,"'Given the message: i feel it is my solemn duty to share this divine knowledge of mine in order that others may benefit from it s truth and beauty and render their world just a tad closer to thearchitecturality that utopian perfectly set garage society to which we all strive. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
294,select_emotion_label_from_list,"'Given the message: im feeling less generous i call her psychotic. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",love,emotion
295,predict_the_best_emotion_label,i have been blogging i have told you of the countless ways that i feel loved and blessed by the people i call my friends. What emotion does the writer express for the message?,love,emotion
296,select_emotion_label_from_list,"'Given the message: i feel a sense of relief and also sadness because im ending and my colleagues most anyway have been oh so fab. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
297,reply_with_emoation_label,i don t want to tell people how my first was with you and how you made me feel i don t want to think that you re the most gorgeous guy i ve ever seen and i love how other people disagree because i don t want them to see how truly wonderful you are to me. What is the emotion expressed in this message?,joy,emotion
298,reply_with_emoation_label,i love the way he talks sometimes i feel shy when i was inside him. What is the emotion expressed in this message?,fear,emotion
299,answer_question_with_emotion_label,i was feeling doubtful and sad about the relationship i have with this man. How will you feel about the message?,fear,emotion
300,answer_question_with_emotion_label,i am trying to work on finding the joy in the simple thing that god is finding joy in my obedience to him even if it doesn t feel very joyful in the way that i am used to. How will you feel about the message?,joy,emotion
301,answer_with_class_label,What emotion does the following message express? i have been feeling is any indication on this childs personality then i am petrified,fear,emotion
302,select_emotion_label_from_list,"'Given the message: i know that feeling myself the strange sense of serendipity where minds collide between pages. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",fear,emotion
303,reply_with_emoation_label,i i feel as though we were more successful here. What is the emotion expressed in this message?,joy,emotion
304,answer_question_with_emotion_label,i was feeling unhappy with my work i joined in with the carping. How will you feel about the message?,sadness,emotion
305,answer_with_class_label,What emotion does the following message express? i am feeling exceptionally reluctant to go to school tomorrow even though its monday and the timetable is pretty good,fear,emotion
306,predict_the_best_emotion_label,i am merely a man who will feel humiliated whenever i am intimidated by you. What emotion does the writer express for the message?,sadness,emotion
307,predict_the_best_emotion_label,i feel so regretful for things i cannot remember because i was so drunk. What emotion does the writer express for the message?,sadness,emotion
308,predict_the_best_emotion_label,i feel lousy about how much i have to study. What emotion does the writer express for the message?,sadness,emotion
309,answer_question_with_emotion_label,i feel sad and discouraged. How will you feel about the message?,sadness,emotion
310,answer_with_class_label,What emotion does the following message express? i feel like being distracted,anger,emotion
311,select_emotion_label_from_list,"'Given the message: i still feel ashamed at how i treated him. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",sadness,emotion
312,answer_question_with_emotion_label,while cycling in the country. How will you feel about the message?,fear,emotion
313,answer_question_with_emotion_label,i am planning for at the beginning of this year and feeling only a little smug about it. How will you feel about the message?,joy,emotion
314,reply_with_emoation_label,i starred into susan s gaping cum filled ring i could feel my own cock hardening in the vain hope of fucking this goddess myself but that would have to wait another day. What is the emotion expressed in this message?,sadness,emotion
315,choose_the_best_emotion_label,i just feel that as my reader and loyal subscriber you need to be informed about how great butterfly marketing really is and not be taken for a ride so i can bank some chunky commissions. The emotion expressed for the message is,love,emotion
316,predict_the_best_emotion_label,i have given said friend space distance talked to friend about problems given friend more space and now i am left with a sour friendship that will never be what it was and a feeling of being ignored. What emotion does the writer express for the message?,sadness,emotion
317,choose_the_best_emotion_label,i like moving with a long lead time and not feeling rushed. The emotion expressed for the message is,anger,emotion
318,predict_the_best_emotion_label,i forget that im supposed to be sad about being single or stressed about work and just smile and feel peaceful. What emotion does the writer express for the message?,joy,emotion
319,choose_the_best_emotion_label,i feel a little pained but that will probably pass the last illusions of childhood. The emotion expressed for the message is,sadness,emotion
320,predict_the_best_emotion_label,i did feel reluctant to keep on going and drew focalors sigil with a black opium incense stick on a wall by grabbing the wooden part and pulling the incense part back slightly and allowing it to smack to wall leaving a black powder line and meditated. What emotion does the writer express for the message?,fear,emotion
321,select_emotion_label_from_list,"'Given the message: i think he is what really made us decide to stay with multiband because he made us feel valued and listen to the fact i am a student and need to do homework. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
322,reply_with_emoation_label,i feel super good. What is the emotion expressed in this message?,joy,emotion
323,answer_with_class_label,What emotion does the following message express? i then had my watch from am this morning but was feeling just fine so did an additional hour so my dad could rest a little longer,joy,emotion
324,choose_the_best_emotion_label,i didn t feel like getting shaken down by the tsa quite yet so i pulled off to the side at creative croissants for a lunch. The emotion expressed for the message is,fear,emotion
325,choose_the_best_emotion_label,i definetly need both as i have been feeling quite lethargic. The emotion expressed for the message is,sadness,emotion
326,select_emotion_label_from_list,"'Given the message: i wasnt going to post anything about his death because i made me feel mad and shitty. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",anger,emotion
327,reply_with_emoation_label,i feel writing to sell to pander to popular taste just to make money is a sucker s game. What is the emotion expressed in this message?,joy,emotion
328,answer_question_with_emotion_label,ive slowed down i take time to listen to my child and be in the moment and not feel like i need to immediately update my status on fb about the cute thing she did. How will you feel about the message?,joy,emotion
329,predict_the_best_emotion_label,i am going to be a little selective about who i let read just for privacys sake but if you can relate to me why you want to read and if i feel your motivations are safe and okay then i will send you an invite. What emotion does the writer express for the message?,joy,emotion
330,answer_with_class_label,What emotion does the following message express? i understand the feeling of a writer unsure of his skill unsure of his audience wondering if he has wasted hours and hours of his life making marks on a page,fear,emotion
331,answer_question_with_emotion_label,i was a feeling a bit low a few weeks back and i just focused on all the things that werent right in my life at the moment the requests that i had made that hadnt been granted. How will you feel about the message?,sadness,emotion
332,answer_with_class_label,What emotion does the following message express? ive never owned a mac have always used microsoft and just feel disillusioned with the way theyve managed this roll out all the glitches things not working and overall that vista has been out for months and it is only now that it is starting to become stable thanks to update after update,sadness,emotion
333,predict_the_best_emotion_label,i feel so vulnerable and yet so protective over her. What emotion does the writer express for the message?,fear,emotion
334,choose_the_best_emotion_label,i met you i used to want to lock myself into a vault just to feel precious. The emotion expressed for the message is,joy,emotion
335,choose_the_best_emotion_label,i was yelling to the group in front and not getting an answer and getting increasingly concerned and feeling increasingly frustrated with those lagging behind despite repeated explanations and pleas from me regarding the need to catch up with the advance group. The emotion expressed for the message is,anger,emotion
336,select_emotion_label_from_list,"'Given the message: i am sure the vast majority of decent working class people feel insulted about being derided as unable to be respectful towards referees and are the parents who watch their child s match shouting abuse and swearing etc. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",anger,emotion
337,reply_with_emoation_label,im skipping floors one and four because theyre two of the most conventional feeling and quite frankly boring maps in the game for me. What is the emotion expressed in this message?,sadness,emotion
338,reply_with_emoation_label,i barely even feel like explaining the weird history of shadow dancer the not really console port of the arcade sequel to shinobi even though there was already a console sequel to shinobi thats a totally different game the revenge of shinobi. What is the emotion expressed in this message?,surprise,emotion
339,choose_the_best_emotion_label,i just focus on my sermon itself and think about all of the research and writing and practicing that lies ahead of me i feel burdened. The emotion expressed for the message is,sadness,emotion
340,answer_with_class_label,What emotion does the following message express? i still cant make it for longer than a half hour in the office before feeling awful and having someone drive me home but i feel perfectly fine when im sitting on my butt on the couch all day,sadness,emotion
341,answer_question_with_emotion_label,i feel as if her call was not a sincere apology. How will you feel about the message?,joy,emotion
342,select_emotion_label_from_list,"'Given the message: i don t want anyone to feel inhibited if their bodies are not typical ballet bodies. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",fear,emotion
343,answer_with_class_label,What emotion does the following message express? i feel neglectful and while at her reception i grazed her arm as i walked by and she pulled me back and said where are you going youre way more imporant than those people but i was stoned and full of champagne and could only tell her she was beautiful and that he seemed nice,sadness,emotion
344,answer_with_class_label,What emotion does the following message express? i could loose my job i would be so f amp ed for xmas i hate xmas i hate holidays i wish they would go away i feel nervous i feel sad what if i disappoint my family my friends,fear,emotion
345,choose_the_best_emotion_label,i point these things out so as to make clear that i went into this film with the best intentions but left feeling irritated confused and wore out. The emotion expressed for the message is,anger,emotion
346,select_emotion_label_from_list,"'Given the message: i also wouldnt mind a canon d mark iii if anyone is feeling generous. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
347,reply_with_emoation_label,i do my best at making sure my husband feels loved important and cared for with my whole heart. What is the emotion expressed in this message?,love,emotion
348,answer_with_class_label,What emotion does the following message express? i know intellectually that it s not true but i feel entirely isolated,sadness,emotion
349,select_emotion_label_from_list,"'Given the message: i feel like i dont have anything worthwhile to blog about so im continuing to blog about things that i used to when i wasnt married. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
350,predict_the_best_emotion_label,i also feel that seeing how the body reacts is an important step into changing the behavior. What emotion does the writer express for the message?,joy,emotion
351,select_emotion_label_from_list,"'Given the message: ive felt even more centered here and pleased w how things are going w out feeling complacent. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",joy,emotion
352,answer_with_class_label,What emotion does the following message express? i had a feeling going into this book that its a little too well loved to be orthodox,joy,emotion
353,answer_with_class_label,What emotion does the following message express? i feel very blessed to have a new team of doctors that are by my side and listen,love,emotion
354,answer_question_with_emotion_label,i was feeling annoyed suddenly. How will you feel about the message?,anger,emotion
355,answer_question_with_emotion_label,i had it in my head as it relates to the workplace because i had just been irritable to someone a tiny bit lower in status than myself in response to someone who is higher than me making me feel momentarily pressured. How will you feel about the message?,fear,emotion
356,select_emotion_label_from_list,"'Given the message: i just think about all the day i chatted with my mom amp also feeling horny and masturbate myself. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",love,emotion
357,select_emotion_label_from_list,"'Given the message: i feel weird with just his perfect day of worry free lazy junk food and video games. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",fear,emotion
358,predict_the_best_emotion_label,i feel like this will be an amazing series and will be epic in the movie theater. What emotion does the writer express for the message?,joy,emotion
359,select_emotion_label_from_list,"'Given the message: i feel as defeated as i did today i wonder if im doing this parenting thing all wrong. 

Out of the options, sadness, joy, love, anger, fear and surprise, 

the emotion in the message is",sadness,emotion
360,Summarize this dialogue:,"Summarize this dialogue: Kim: Hi how's your tooth?
Jools: not there anymore
Jools: feels odd
Jools: like a huge hole in my mouth
Kim: does it hurt?
Jools: not now, I took some pills
Jools: but my whole head hurts :/
Kim: you're going to be better soon
Kim: can you eat?
Jools: not really
Jools: I can't eat or drink anything hot today
Jools: just some cool cocktails
Kim: <file_other>
Kim: I like these cocktails
Kim: I saw them at tesco
Jools: I'm on my way to tesco right now ;)
Jools: thanks, I'll try it
Jools: I'm starving
Kim: maybe just some drinks tonight? ;)
Kim: are you doing anything tonight?
Jools: I don't know, I will tell you in 2 hours ok?
Jools: I have to do some shopping and see how I am in a couple of hours
Kim: ok sure
Kim: take care",Jools is in pain after his tooth extraction. He is going to Tesco's to buy some cool cocktails. He will let Kim know in two hours if they can go out together tonight.,samsum
361,Given the above dialogue write a summary,"Magdalene: Are you coming to the cocktail party this Sunday?
Frederick: Yes
Josephine: I don't know yet
Josephine: Jamie is sick
Josephine: If he's not better I'll stay to take care of him 
Magdalene: I hope he gets better soon
Magdalene: I'm going. Let me know if you need a lift. 
Given the above dialogue, write a summary.","Frederick and Magdalene are coming to the cocktail party this Sunday. Josephine doesn't know yet, because Jamie is sick. Magdalene can give someone a lift.",samsum
362,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Daniel: Privet, Sergey Mikhailovich!
Sergey: Hi, Daniel!
Daniel: How's the whole party thing going?
Sergey: Everything's fine, I'd say, a lot of people are already here and more are coming
Daniel: Ok, I should be there within an hour and a half
Sergey: Ok, don't worry
Daniel: Is Pamela there already?
Sergey: Yes :P
Daniel: Ok, see you later
Sergey: See you!","Daniel's going to Sergey's party, he'll be there in an hour and a half. Pamela's already there.",samsum
363,Given the above dialogue write a summary,"Patty: Going shopping tomorrow?
Joe: What choice do I have?
Patty: What do you mean?
Joe: I mean that I'll get loads of crap if I don't have a gift for Saturday.
Patty: Like from Sue?
Joe: Who else?
Patty: Didn't know she was like that!
Joe: She definitely is! Expects a gift on Father's Day, that chick!
Patty: Oh come on!
Joe: Well, it seems like it!
Patty: I can help you find something if you're having a hard time.
Joe: That would be great. I'm out of ideas.
Patty: Well, I kind of know what she likes. Has she hinted at anything?
Joe: Other than just a gift, no.
Patty: Well, what's the occasion, her b-day?
Joe: Yes. 
Patty: Why didn't you say so? You idiot!
Joe: What???
Patty: Of course you have to have a gift for your gf's birthday!
Joe: I guess.
Patty: Perfume? Jewelry? Furniture? Kitchen sink? What?
Joe: Jewelry, I guess.
Patty: Okay, like what? Does she wear earrings? Bracelet?
Joe: Earrings. Diamond ones. Don't get round ones I just got her those last month.
Patty: Okay, I think I know what you mean. What's the budget?
Joe: $500
Patty: Wow, sweet! I'm off to shop!
Joe: Thanks!
Given the above dialogue, write a summary.",Joe is going shopping tomorrow. Otherwise Sue will be mad at him for not getting her a gift for her birthday on Saturday. Joe and Patty decide that earrings within the range of $500 would be the best gift for Sue. Patty can help Joe pick them out.,samsum
364,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Peter: How are you feeling?
May: Good, why?
Peter: I'm feeling a bit queasy, I don't know why
May: And you think it's because of the food?
Peter: I don't know, I didn't drink much so it's not that
May: I hope it's not the food, we had the same
Peter: Hm, weird, I'm not feeling great for about an hour now
May: I'm ok, but it's something you had before dinner. That restaurant has very good opinions
Peter: Maybe, but you know, accidents happen",May and Peter had the same food at the restaurant. Peter has been feeling sick for an hour. He didn't drink much.,samsum
365,Sum up the following dialogue,"Sum up the following dialogue: 
Petra: Hi Zack, I see you called. Sorry I can't pick up. In lectures all day.
Zack: Ok, when will the break be I can try then.
Petra: I will call you back in the lunch break because I am not sure if this lecturer will stick closely to the break times in the programme.
Zack: OK. 
Petra: Or you can write to me what it's about. I can type  and read I just can't listen or talk.","Zack called Petra, but she didn't answer because is in lectures all day. Petra will call Zack back during the break. Zack can write to Petra because she can read and write during the lecture. Petra can't talk or listen during the lecture.",samsum
366,Write a dialogue that match this summary,Write a dialogue that matches this summary: John had a fight with Martha about her boyfriend and his brother Andy. Mike met Andy once.,"John: Hi! Maybe u've been on the Bohemian Rhapsody?
Mike: Sure!
John: Gr8! I asked Angie, bt she hasn't seen it yet and then I got into a small fight with Martha.
Mike: What did u argue about?
John: She basically thinks I called her a skank.
Mike: And did u?
John: I thought she changed bfs, but turns out that her bf has a bro. 
Mike: Right, Andy.
John: U knew?
Mike: Yup. Met him once. Nice guy.
John: Y didn't u tell me?
Mike: U never asked.",samsum
367,Summarize:,"Summarize: Chris: At home?
Paul: Yeah.
Chris: Want to play some Overwatch?
Paul: Sure but I need to eat first.
Chris: Not a problem, just log in when ready.",Paul will log in to play Overwatch with Chris after he's eaten.,samsum
368,Sum up the following dialogue,"Sum up the following dialogue: 
Sam: I have sent you the invoice for last month.
David: Thanks! I'll check it later.
Sam: Also I think it makes sense to part ways after this month unless you can find someone to replace me sooner.
David: OK. Why do you want to leave?
Sam: Originally you said that you can provide me with 80-100 hours per month but it's never been more than 50 pcm.
David: ...
Sam: ATM it is even less. It's not really viable for me when all I get from you is about 5-6 hours per week spread over 3 days.
David: I see.
David: If you want to leave that's fine. We have been looking for someone to replace you in the meantime anyway.
Sam: OK. How soon do you think you can release me from the contract?
David: Hopefully next week.
Sam: When will you know?
David: Next week. :-)
Sam: OK.",Sam wants to end the contract with David. In the meantime David was already looking for someone to replace Sam. Hopefully Sam will be released from the contract next week.,samsum
369,Summarize this dialogue:,"Summarize this dialogue: Nick: Hi, got your message.
Ralph: Good, what do you say?
Nick: Depends. Need more info. Let's meet.
Ralph: Ok. Will email you later.","Nick got Ralph's message. Nick and Ralph will meet, because Nick needs more information. Ralph will send an email to Nick later.",samsum
370,Sum up the following dialogue,"Sum up the following dialogue: 
Sasha: Hi Dean
Dean: Hi :)
Sasha: Are you at school now?
Dean: yes
Sasha: great! Would you mind helping me a little?
Dean: ??
Sasha: I forgot to give in my essay on modernism and you know how digitally retarded professor Dickins is
Dean: Haha, I do :D
Sasha: Could you please please please go to the library and print it out for me?
Dean: Sure, does it have to be now?
Sasha: By the end of the day is okay
Dean: Good, cause I was just going to grab some lunch
Sasha: No worries, I oweyou forever
Dean: :)
Sasha: Thanks!!!
Dean: I'll let you know when it's done",Dean will print out Sasha's essay in the library for her to hand it in to professor Dickins.,samsum
371,To sum up this dialog,"Hilary: can't belive that our children start school tommorow
Mandy: I know, yesterday they couldn't even walk :D
Hilary: Max is so happy, his backpack is already near the door :)
Mandy: I think Lisa is a little scared
Hilary: she'll be fine, as soon as she meet new friend everything will be great
Mandy: Hope so :)
Hilary: ok, see u tomorrow then :)
To sum up this dialog:",Hilary's son and Mandy's daughter are starting school tomorrow.,samsum
372,Sum up the following dialogue,"Sum up the following dialogue: 
Sarah: <file_photo> Síofra’s First day of school. I didn't even cry, so proud of myself!
Finn: We're proud too Sarah 😂😂
Anthony: baby getting older! Well done Sarah for not crying",Siofra had her first day of school.,samsum
373,Write a dialogue that match this summary,Write a dialogue that matches this summary: Ashleyh will come behind the building in 5 minutes.,"Ashley: You asked me to come behind the building?
Nicholas: Yeah I asked Ethan to tell you that
Ashley: Ok coming in 5 minutes",samsum
374,Write a dialogue that match this summary,Write a dialogue that matches this summary: Max thinks that waiters/waitresses shouldn't be framed by their nationality.,"Henning: You wanna hear something weird?
Max: yes, always!
Henning: Recently somehow we talked about waiters/waitresses. And the Louis's interpretation was that in Italy they are so nice, because they are so lowly and cannot afford to be demanding and have to be servile, basically.
Henning: And in France they are arrogant, because they can afford it.
Henning: Somehow, because their status is higher.
Max: LOL. Another beautiful theory - nationalist in its core, after all.
Henning: And I agree with neither the first nor the second assessment.
Max: me neither. Being honest I don't see huge differences throughout Europe. It happens to me to meet a very nice waiter here and there, and grumpy people as well
Henning: No, so far i find Italian waiters much nicer and much less professional than in Germany. But I wouldn't venture any theories about the countries.
Max: Jakob (the Slovene) told me after coming back from Berlin that waiters there are so much less nice than here in Italy. While Jakob (the Pole) always complains about them being so rude in comparison with Poland.
Henning: Berlin is a big city though
Max: And I am starting to think that all those theories say more about their authors than about the waiters and the countries. They are always nationally framed, which is stupid
Henning: Maybe. Also our position, when I am in a restaurant in Germany I am often with my family, in Italy with a bunch of fun young, foreign people.
Max: Paris is a different world than Bretagne I assume. In a small village. Of course, there is more of talking, touching, joking in Italy. But people in Germany, in Landshut are also more talkative than in Munich. That's all, I believe. Aaso it depends how touristic the place is, etc.
Max: It's also about the general culture of eating out, talking to waiters, anonymity of the big city. 
Max: Especially between societies as diverse and generally as similar as France and Italy, just think about Genova and Nice!
Max: just bullshit! Luis is so communists but keeps blushing conservative and...",samsum
375,Summarize this dialogue:,"Summarize this dialogue: Liam: Bob, we have an emergency here, could you come over?
Bob: the pipe again?
Liam: yes, the children played with it apparently.
Bob: I'm coming",Bob will come over to fix the pipe that children had played with.,samsum
