id,prompt_name,input,target
104,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Daniel: Privet, Sergey Mikhailovich!
Sergey: Hi, Daniel!
Daniel: How's the whole party thing going?
Sergey: Everything's fine, I'd say, a lot of people are already here and more are coming
Daniel: Ok, I should be there within an hour and a half
Sergey: Ok, don't worry
Daniel: Is Pamela there already?
Sergey: Yes :P
Daniel: Ok, see you later
Sergey: See you!","Daniel's going to Sergey's party, he'll be there in an hour and a half. Pamela's already there."
105,Summarize this dialogue:,"Summarize this dialogue: Sarah: In the shops now.
Sarah: Is there anything you want me to get for you?
Barb: Something for dinner would be nice.
Sarah: What would you like?
Barb: Comfort food...
Barb: Soup?
Sarah: What flavour?
Barb: Pumpkin if they've got it.
Sarah: Anything else?
Barb: Or chicken noodle
Sarah: And some nice crusty rolls to go with it?
Barb: Actually some croutons but if not crusty rolls will be fine.
Sarah: OK. Consider it done! xox",Barb would like Sarah to buy some pumpkin or chicken noodle soup with croutons or crusty rolls.
106,Sum up the following dialogue,"Sum up the following dialogue: 
Mark: I'm working from 6pm onwards
Mark: And tomorrow 2pm-9pm
Ann: what about saturday? 
Mark: I'm off
Ann: so let's stick with saturday
Mark: sure, we can go to the botanic gardens
Ann: ok, let meet at my place at 11 and we'll decide then
Mark: sure thing! see you! 
Ann: Bye",Mark will meet Ann at her place at 11 on Saturday.
107,Given the above dialogue write a summary,"Magdalene: Are you coming to the cocktail party this Sunday?
Frederick: Yes
Josephine: I don't know yet
Josephine: Jamie is sick
Josephine: If he's not better I'll stay to take care of him 
Magdalene: I hope he gets better soon
Magdalene: I'm going. Let me know if you need a lift. 
Given the above dialogue, write a summary.","Frederick and Magdalene are coming to the cocktail party this Sunday. Josephine doesn't know yet, because Jamie is sick. Magdalene can give someone a lift."
108,Summarize:,"Summarize: Steve: Was the technician already there?
Aria: Nope... still waiting
Steve: OK, let me know
Aria: <file_gif>",Aria is waiting for the technician. Steve wants to know when he arrives.
109,Summarize:,"Summarize: Conrad: Hey man, where the fuck are you?
Conrad: I’m pissed off, man
Frank: Shit, I forgot, mate
Conrad: You’re a dick head, bro","Conrad is angry, because Frank forgot about the meeting."
110,Given the above dialogue write a summary,"Angelica: How's ur day going?
Scott: Alright and yours ?
Angelica: Nothing special. I'm feeling ill a bit
Scott: Oh shame
Given the above dialogue, write a summary.",Angelica is a bit ill.
111,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Ingmar: hi guys I'll be visiting London this week so please give me some recommendations on restaurants and places that locals like
Kevin: I'm not going out much but my favorite place is Dino's pizza place at Bottom Alley 50
Miranda: Soho is great but it's expensive as fuck
Xiao: Mimi Creperie is mindblowing, especially if you love French sweets
Ingmar: cool thx","Ingmar's coming to London and asks for recommendations. Kevin recommends him Dino's pizza, Xiao Mimi Creperie."
112,Sum up the following dialogue,"Sum up the following dialogue: 
Petra: Hi Zack, I see you called. Sorry I can't pick up. In lectures all day.
Zack: Ok, when will the break be I can try then.
Petra: I will call you back in the lunch break because I am not sure if this lecturer will stick closely to the break times in the programme.
Zack: OK. 
Petra: Or you can write to me what it's about. I can type  and read I just can't listen or talk.","Zack called Petra, but she didn't answer because is in lectures all day. Petra will call Zack back during the break. Zack can write to Petra because she can read and write during the lecture. Petra can't talk or listen during the lecture."
113,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Nicholas: what's up guys?
Paul: nothing new, you?
Clara: ah my ""boyfriend"" is driving me crazy
Nicholas: what happend? and since when you have a boyfriend 
Paul: ye and why are you using inverted commas
Clara: ah boys.. this Jacob was so pressing and... I am with him right now
Nicholas: what... omg he's a moron
Paul: lol, are you joking? kkkkkk
Clara: no, and now I don't know how to tell him that I don't feel anything for him
Nicholas: why did you agree to become his girlfirend anyway?
Clara: He told me that he loves me and bla bla bla
Clara: I don't have anything against him but now I have a problem...","Clara's boyfriend Jacob is driving her crazy, she's with him now, but doesn't feel anything for him. She doesn't know how to tell him about it."
114,Write a dialogue that match this summary,Write a dialogue that matches this summary: Victor and Stephanie will see Captain Marvel together when it comes out.,"Stephanie: have you heard about that new movie?
Victor: which one?
Stephanie: uhh... I can't remember the name
Stephanie: the superhero one
Victor: Steph... there are so many of those these days
Victor: I literally saw three trailers the last time I went to the movies
Stephanie: ok, ok, I mean the one with a female lead
Victor: Captain Marvel?
Stephanie: oh yeah, that's the title!
Victor: how do you forget a title like that tbh
Victor: lol
Stephanie: uhhh I DON'T KNOW okay... 
Stephanie: my memory isn't the greatest
Victor: well... if you couldn't remember THAT... you might be right, haha
Stephanie: ANYWAY
Stephanie: what I wanted to say was
Stephanie: I'm kind of really excited about this?? wow
Victor: I guess it does sound like a cool idea?
Victor: idk, I'll wait until I've seen it, hard to have an opinion before that
Stephanie: you're saying that bc you're a guy
Stephanie: there's so many male superheroes, but women?
Stephanie: I mean ok there are SOME but... this is big
Victor: yeah I suppose youre point of view would be different
Victor: I get it
Victor: wanna see it together when it comes out?
Stephanie: I was hoping you'd ask!"
115,Sum up the following dialogue,"Sum up the following dialogue: 
Ivan: Hi Katie, are you free this evening?
Katie: Mm, more or less? What did you have in mind?
Ivan: I was thinking of going to see Winchester. You up for it?
Katie: Oh, sure! You know I love horror films! They're never too long, so I can definitely make it. What time?
Ivan: There's a screening at 7:45, does that sound okay to you?
Katie: Yeah, no problem with that! Let's meet at the cinema at 7:30, then!","Kate and Ivan are going to see ""Winchester"" at 7:45, so they're meeting at the cinema at 7:30."
116,Given the above dialogue write a summary,"Don: do you have a minute?
Joyce: Sure, go ahead.
Don: I have a problem with my browser. It doesn't seem to load certain pages like fb for example. It's just a blank page.
Joyce: That's pretty basic, but have you tried turning it off and on again? ;)
Don: yes, but it hasn't helped.
Joyce: And have you tried it with the whole computer?
Don: yeah, that too, but the problem is still there.
Joyce: It's Firefox you're using, right?
Don: correct.
Joyce: You can try clicking on the drop-down menu in top right corner. Then go to settings, then safety & privacy where there's a section called something like ""cookies and web data"". You can try clearing the web cache - that usually helps. Let me know, if it works.
Don: ok, thanks a lot.
Given the above dialogue, write a summary.",Joyce helps Don with his browser that does not load.
117,Write a dialogue that match this summary,Write a dialogue that matches this summary: Rachel will call Ross back in 5 minutes to talk about Tommy.,"Ross: Call me back please when you see this
Rachel: I can't, I'm at a meeting
Ross: When you can, it's about Tommy, school called
Rachel: damn this kid, I'll call you in 5"
118,Sum up the following dialogue,"Sum up the following dialogue: 
Gemma: Forgot my keys :(
Suze: Come by my office
Gemma: okay thanks!
Suze: no problem",Gemma will come by Suze's office as she forgot her keys.
119,Summarize:,"Summarize: Jan: I just got a job at wally world!
Dave: Ugh. Hate that place.
Jan: Me too but it's a job!",Jan got a job at wally world. Dave and Jan both hate this place.
